"city","mean_swater","err"
"Gujrat",1.68186361617059,""
"Gulbarga",1.77358490566038,""
"Gulfport",2.62769230769231,""
"Guliston",1.43577981651376,""
"Gulu",1.33333333333333,""
"Gunnedah",1.66666666666667,""
"Gunnison",2.28571428571429,""
"Gunsan",2.47307373653687,""
"Guntur",1.40452888121282,""
"Gurgaon",1.35488621151272,""
"Gurupi",1.95454545454545,""
"Guryevsk",2.37704918032787,""
"Gusau",1.98181818181818,""
"Gusinoozyorsk",1.5,""
"Guwahati",1.56523668639053,""
"Guymon",3,""
"Gwadar",2.66666666666667,""
"Gwalior",1.58576874205845,""
"Gwanda",2,""
"Gwangju",1.91439688715953,""
"Gweru",1.33333333333333,""
"Gyeongju",1.96511627906977,""
"Gympie",1.375,""
"Gyor",2.4635761589404,""
"Gyumri",NA,""
"Gyzlarbat",1.2,""
"Ha Giang",1.96428571428571,""
"Ha Tinh",1.4142502071251,""
"Haarlem",2.62560620756547,""
"Hachinohe",2.79324055666004,""
"Hachioji",1.92132867132867,""
"Hadiboh",3,""
"Haeju",2.6660777385159,""
"Hafar al Batin",1.61904761904762,""
"Hagere Hiywet",NA,""
"Hagerstown",1.83673469387755,""
"Haifa",2.92805481537876,""
"Haikou",2.25566343042071,""
"Hail",1.78947368421053,""
"Hailar",1.72043010752688,""
"Hailun",1.68627450980392,""
"Haiphong",1.90108775811209,""
"Hajjah",2,""
"Hakkari",NA,""
"Hakodate",2.89591315453384,""
"Halacho",NA,""
"Haldia",1.97117771564452,""
"Halifax",2.82684739833843,""
"Halmstad",2.87696335078534,""
"Hamadan",1.5,""
"Hamah",1.66666666666667,""
"Hamamatsu",2.60546218487395,""
"Hamburg",2.54159292035398,""
"Hamhung",1.95903614457831,""
"Hami",1.30952380952381,""
"Hamilton1",2.98533218291631,""
"Hamilton2",2.72769953051643,""
"Hamilton3",2.22727272727273,""
"Hamilton4",2.76923076923077,""
"Hammerfest",2.93939393939394,""
"Hampton",2.80592105263158,""
"Hancheng",1.57270693512304,""
"Hancock",2.45161290322581,""
"Handan",1.53769223931016,""
"Hanggin Houqi",1.46734693877551,""
"Hangu",1.74598005292082,""
"Hangzhou",2.04179220749464,""
"Hania",2.98868312757202,""
"Hannover",2.3875,""
"Hanoi",1.86347651624492,""
"Hanzhong",1.87093835408442,""
"Haora",1.45999195818255,""
"Happy Valley",1.94444444444444,""
"Hapur",1.32581018518519,""
"Harar",2,""
"Harare",1.68965517241379,""
"Harbin",1.78608032415683,""
"Hardin",1.5,""
"Hargeysa",1.57142857142857,""
"Harlingen",1.31034482758621,""
"Harper",2.87234042553191,""
"Harrisburg",2.22150537634409,""
"Harrisonburg",2.0952380952381,""
"Harstad",2.96638655462185,""
"Hartford",1.93595263724435,""
"Hassi Messaoud",2,""
"Hastings",2,""
"Hat Yai",1.47517730496454,""
"Hatay",1.24950099800399,""
"Hathras",1.15051997810619,""
"Hattiesburg",2.1294964028777,""
"Haugesund",2.81142857142857,""
"Havana",2.81680545041635,""
"Havre",2.16666666666667,""
"Hays",2,""
"Hearst",2.22222222222222,""
"Hebi",1.8738552437223,""
"Hechi",1.82277592560098,""
"Hefei",1.74668709623985,""
"Hegang",2.16417910447761,""
"Heidelberg",2.4726368159204,""
"Heihe",1,""
"Helena",2.32352941176471,""
"Helong",1.73913043478261,""
"Helsingborg",2.98053278688525,""
"Helsinki",2.82317582234096,""
"Hengshui",1.42594654788419,""
"Hengyang",1.90284728213978,""
"Herat",1.5037037037037,""
"Hereford",1.05555555555556,""
"Hermanus",2.79166666666667,""
"Hermosillo",1.40112994350282,""
"Hervey Bay",2.89325842696629,""
"Hetauda",1.37065637065637,""
"Heyuan",2.28850855745721,""
"Heze",1.32823978842198,""
"Hickory",2.45454545454545,""
"Hidalgo del Parral",1.61538461538462,""
"Hilo",2.84834123222749,""
"Hims",1.3770197486535,""
"Hindupur",1.26785714285714,""
"Hinthada",1.85714285714286,""
"Hinton",2.66666666666667,""
"Hios",2.9568345323741,""
"Hirosaki",1.74489795918367,""
"Hiroshima",2.83611312545323,""
"Hisar",1.47957639939486,""
"Ho",NA,""
"Ho Chi Minh City",1.80684825760918,""
"Hoa Binh",1.86885245901639,""
"Hobart",2.76052631578947,""
"Hobbs",1.57142857142857,""
"Hof",2.23684210526316,""
"Hohhot",1.75446848541863,""
"Hokitika",2.5625,""
"Holguin",2.21428571428571,""
"Homer",2.76363636363636,""
"Homestead",1.66202783300199,""
"Homyel",2.02007648183556,""
"Hon Quan",NA,""
"Honda",1.95833333333333,""
"Hong Gai",1.84632516703786,""
"Hong Kong",2.21289399455236,""
"Honiara",2.97602739726027,""
"Honolulu",2.91637803067788,""
"Hoonah",2.66666666666667,""
"Hooper Bay",1.88888888888889,""
"Hopedale",2.91666666666667,""
"Hopkinsville",2.16071428571429,""
"Horlivka",2.49900199600798,""
"Horqueta",1.75,""
"Horsham",2.6,""
"Horta",2.81481481481481,""
"Hosaina",2.35919540229885,""
"Hoshiarpur",1.46423135464231,""
"Hoskins",2.66666666666667,""
"Hospet",1.26666666666667,""
"Hot Springs",2.71393034825871,""
"Hotan",1.44313146233383,""
"Houlton",2,""
"Houma1",1.8668407310705,""
"Houma2",1.70413064361191,""
"Houston",2.02417345073933,""
"Hrodna",2.40566037735849,""
"Hsinchu",2.80391715443494,""
"Hua Hin",2.81395348837209,""
"Huacho",2.35344827586207,""
"Huaibei",1.73174118300472,""
"Huainan",1.75019914188835,""
"Huaiyin",2.11976160887981,""
"Huajuapan de Leon",1.5,""
"Hualien",2.70119521912351,""
"Huamachuco",2.125,""
"Huambo",1.88888888888889,""
"Huancavelica",2,""
"Huancayo",1.47058823529412,""
"Huangshi",1.94115347018573,""
"Huangyan",1.83385579937304,""
"Huanren",2.47337278106509,""
"Huanta",NA,""
"Huanuco",1.72413793103448,""
"Huaraz",1.85294117647059,""
"Huarmey",2,""
"Huasco",3,""
"Huatabampo",1.33333333333333,""
"Huaura",1.75,""
"Hubli",1.49122807017544,""
"Hudson Bay",2.03225806451613,""
"Hue",2.43787896801807,""
"Huehuetenango",3,""
"Huelva",2.44094488188976,""
"Hughenden",NA,""
"Huinan",1.93333333333333,""
"Huize",1.9375,""
"Huizhou",1.70810374949604,""
"Hulan Ergi",1.48717948717949,""
"Hulin",1.66666666666667,""
"Hun",NA,""
"Hunanghua",1.57708049113233,""
"Hungnam",2.16340621403913,""
"Huntington",2.3675799086758,""
"Huntsville1",1.77777777777778,""
"Huntsville2",1.93939393939394,""
"Hurghada",2.66917293233083,""
"Hutchinson",1.92173913043478,""
"Huzhou",2.12272727272727,""
"Hwange",2,""
"Hyderabad1",1.29581663571498,""
"Hyderabad2",1.59233532934132,""
"Hyeson",2.37037037037037,""
"I-n-Amenas",NA,""
"I-n-Salah",NA,""
"Iasi",2.28859060402685,""
"Ibadan",1.69387755102041,""
"Ibague",1.88888888888889,""
"Ibarra",2.95348837209302,""
"Ibb",1.83333333333333,""
"Ica",1.5,""
"Icel",2.98170469220835,""
"Ico",1.94444444444444,""
"Idah",2.12765957446809,""
"Idaho Falls",2.53061224489796,""
"Idlib",1,""
"Ifakara",1.4017094017094,""
"Ife",1.5,""
"Igarka",2.33707865168539,""
"Iguala",1.125,""
"Iguape",1.92,""
"Iguatu",1.25,""
"Ihosy",1,""
"Ijebu Ode",1.57142857142857,""
"Ijui",1.42105263157895,""
"Ikare",1.85365853658537,""
"Ikela",NA,""
"Iksan",1.59493670886076,""
"Ilam",2,""
"Ilebo",1.76923076923077,""
"Ilheus",2.35443037974684,""
"Iligan",2.87616387337058,""
"Illapel",2,""
"Illichivsk",2.9017094017094,""
"Illizi",1,""
"Ilo",2.96551724137931,""
"Iloilo",2.6114934993991,""
"Ilorin",2.40875912408759,""
"Imbituba",2.55102040816327,""
"Imperatriz",1.96078431372549,""
"Imphal",1.56486796785304,""
"Incheon",2.27804532577904,""
"Independence",2.16666666666667,""
"Indianapolis",2.13557082452431,""
"Indore",1.58120649651972,""
"Indramayu",2.29330315933657,""
"Ingeniero Guillermo N. Juarez",1.125,""
"Ingham",1.5,""
"Ingolstadt",2.4692082111437,""
"Inhambane",1.52380952380952,""
"Inhumas",1.65217391304348,""
"Innisfail",2.57142857142857,""
"Innsbruck",2.72142857142857,""
"Inongo",2.84848484848485,""
"Inowroclaw",1.97402597402597,""
"Inta",1.68307086614173,""
"International Falls",2.80952380952381,""
"Invercargill",2.56896551724138,""
"Inverell",1.2,""
"Inverness",2.56115107913669,""
"Ioanina",2.90361445783133,""
"Iowa City",1.83832335329341,""
"Ipatinga",1.68945868945869,""
"Ipiales",NA,""
"Ipoh",1.48908857509628,""
"Ipora",2.33333333333333,""
"Ipswich",2.4,""
"Ipu",NA,""
"Iquique",2.95578231292517,""
"Iquitos",1.95962732919255,""
"Iracoubo",2,""
"Iraklio",2.96812749003984,""
"Irati",1.3125,""
"Irbid",1.8695652173913,""
"Irbil",1.5,""
"Irece",1.11111111111111,""
"Iringa",1.375,""
"Irkutsk",2.38753387533875,""
"Iron Mountain",2.27777777777778,""
"Ironwood",1.41666666666667,""
"Irvine",2.92548435171386,""
"Isafjordur",3,""
"Iseyin",NA,""
"Isfahan",1.1844262295082,""
"Ishim",1.50057273768614,""
"Isikul",2.01550387596899,""
"Isiro",2,""
"Iskandar",1.75728155339806,""
"Iskenderun",2.8869166905239,""
"Iskitim",2.37301587301587,""
"Islamabad",1.91782669428255,""
"Ismailia",2.17531978931527,""
"Isna",2.59926470588235,""
"Isparta",2.33333333333333,""
"Istanbul",2.93435459695653,""
"Ita",2,""
"Itaberaba",NA,""
"Itaberai",2.23076923076923,""
"Itabuna",1.81428571428571,""
"Itacoatiara",2.1264367816092,""
"Itaituba",2.19736842105263,""
"Itajai",2.66524973432519,""
"Itamaraju",1.25862068965517,""
"Itambe",1,""
"Itanhaem",2.9405705229794,""
"Itapecuru Mirim",1.90909090909091,""
"Itapetinga",1.08333333333333,""
"Itapetininga",1.875,""
"Itapeva",1.825,""
"Itapipoca",1.75,""
"Itauna",1.11111111111111,""
"Ithaca",2.63576158940397,""
"Itigi",NA,""
"Itu",1.79671717171717,""
"Ituiutaba",1.625,""
"Itumbiara",1.76923076923077,""
"Iturama",1.28571428571429,""
"Ivano-Frankivsk",1.58947368421053,""
"Ivanovo",2.18257261410788,""
"Ivdel",1.65789473684211,""
"Iwaki",2.47120418848168,""
"Iwo",2,""
"Izamal",1,""
"Izaz",NA,""
"Izhevsk",2.47761194029851,""
"Izmayil",1.67587476979742,""
"Izmir",2.74642032332564,""
"Jabalpur",1.292343387471,""
"Jaboatao",1.56534508076358,""
"Jaboticabal",1.52173913043478,""
"Jacarezinho",2,""
"Jackson1",2.08713069604407,""
"Jackson2",1.85142857142857,""
"Jacksonville1",2.55135643719617,""
"Jacksonville2",2.60964912280702,""
"Jaen",2.4,""
"Jaffna",2.40559041642898,""
"Jaguaquara",1.5,""
"Jaguarao",1.58620689655172,""
"Jaipur",1.33874382498236,""
"Jakarta",2.636803901511,""
"Jalal Abad",1.35598227474151,""
"Jalalabad",1.77525773195876,""
"Jalingo",1.71428571428571,""
"Jaltipan",1.67592592592593,""
"Jamaame",1.71666666666667,""
"Jamalpur",1.44627047466686,""
"Jambi",2.1100569259962,""
"Jamestown1",2.59090909090909,""
"Jamestown2",1.95652173913043,""
"Jammu",1.444756793594,""
"Jamshedpur",1.76020610384463,""
"Janauba",1.51111111111111,""
"Janesville",2.27692307692308,""
"Januaria",1.80555555555556,""
"Jaque",3,""
"Jaragua do Sul",1.64754098360656,""
"Jardim",1.83333333333333,""
"Jasper",NA,""
"Jatai",2.04545454545455,""
"Jau",1.33333333333333,""
"Jawhar",1.06122448979592,""
"Jayapura",2.86708860759494,""
"Jeddah",2.75526506899056,""
"Jefferson City",1.8036253776435,""
"Jeju",2.88135593220339,""
"Jelgava",2.28,""
"Jember",2.81154866638738,""
"Jena",2,""
"Jeonju",1.76111111111111,""
"Jequie",1.2,""
"Jerusalem",1.88235294117647,""
"Jessore",1.42805836139169,""
"Jhang",1.24236226511568,""
"Jhansi",1.59376005146349,""
"Ji-Parana",1.83333333333333,""
"Jiamusi",1.8122646584185,""
"Jian",1.97022767075306,""
"Jiangmen",1.868320905117,""
"Jiaohe",1.78571428571429,""
"Jiaojing",2.03615002259376,""
"Jiaozuo",1.51600196947317,""
"Jiaxing",2.17916045366228,""
"Jiayuguan",1.52475247524752,""
"Jieshou",1.66688469085453,""
"Jiexiu",1.67990209409845,""
"Jihlava",2.20833333333333,""
"Jijiga",NA,""
"Jilin",2.1250697934115,""
"Jima",2.13998082454458,""
"Jinan",1.55377689657414,""
"Jinchang",1.64383561643836,""
"Jincheng",1.84971098265896,""
"Jingdezhen",1.95682451253482,""
"Jingmen",1.73678205782568,""
"Jinhua",1.75951155515188,""
"Jining1",2.03508771929825,""
"Jining2",1.69541639321612,""
"Jinja",2.94618055555556,""
"Jinshi",1.9232134215196,""
"Jinxi",2.22461814914645,""
"Jinzhou",2.15090329436769,""
"Jipijapa",NA,""
"Jiujiang",2.24138904573687,""
"Jiutai",1.71428571428571,""
"Jixi",1.74874371859296,""
"Jizan",2.21666666666667,""
"Jizzax",1.6319018404908,""
"Joacaba",1.84615384615385,""
"Joao Pessoa",2.36978131212724,""
"Jodhpur",1.4078125,""
"Johannesburg",1.78779208392942,""
"John Day",2,""
"Johnson City",1.51592356687898,""
"Johnstown",1.86153846153846,""
"Johor Bahru",1.80041152263374,""
"Joinville",2.17910447761194,""
"Joliet",2.08615916955017,""
"Joliette",1.85238095238095,""
"Jonesboro",1.90277777777778,""
"Jonkoping",2.83963344788087,""
"Joplin",1.81196581196581,""
"Jorhat",1.4538939321548,""
"Jos",1.91866028708134,""
"Juan Aldama",NA,""
"Juan Jose Castelli",1.54545454545455,""
"Juanjui",2.37931034482759,""
"Juarez",1.28571428571429,""
"Juazeiro",2.22368421052632,""
"Juazeiro do Norte",1.625,""
"Juba",1.79245283018868,""
"Juchitan",1,""
"Juifang",2.536,""
"Juigalpa",2,""
"Juina",NA,""
"Juiz de Fora",1.81366459627329,""
"Juliaca",1.77142857142857,""
"Jullundur",1.35985533453888,""
"Jundiai",1.73877551020408,""
"Juneau",2.34016393442623,""
"Junin1",1.11764705882353,""
"Junin2",NA,""
"Jutiapa",2,""
"Juticalpa",NA,""
"Jyvaskyla",2.82446043165468,""
"Kaabong",NA,""
"Kabale",2.85995085995086,""
"Kabalo",2.08823529411765,""
"Kabinda",1,""
"Kabul",1.8034632034632,""
"Kabwe",1.46428571428571,""
"Kachiry",2.8,""
"Kadoma",NA,""
