"city","mean_ndvi","err"
"Biloxi",3414.24500241228,""
"Biltine",1512.48713398403,""
"Binghamton",5282.43726153074,""
"Binjai",6604.58574732869,""
"Bintulu",4919.13688204671,""
"Birak",1230.67444698703,""
"Birao",4091.56884057971,""
"Biratnagar",5209.38380442913,""
"Birganj",4610.49871147259,""
"Birjand",861.200783392088,""
"Birmingham1",6459.76593295115,""
"Birmingham2",5493.650884552,""
"Birni Nkonni",3011.50270438943,""
"Birnin Kebbi",2857.63371100949,""
"Birobidzhan",3555.84268958711,""
"Birsk",3103.7283466159,""
"Biryusinsk",3376.39380032206,""
"Bishkek",3080.09500405876,""
"Bishop",0,""
"Biskra",1281.12232752425,""
"Bismarck",2628.84030738488,""
"Bissau",3355.06437482206,""
"Bitam",4818.5422705314,""
"Bitola",4788.60550319246,""
"Biu",3234.62166285278,""
"Biysk",3400.80038328549,""
"Bizerte",0,""
"Blackpool",5337.18608750647,""
"Blacksburg",6126.63513198758,""
"Blagodarnyy",3813.82712215321,""
"Blagoveshchensk",2465.94924596399,""
"Blantyre",5151.77603360334,""
"Blenheim",6002.02418317469,""
"Blitar",6556.52878509721,""
"Bloemfontein",3069.44278812974,""
"Bloemhof",3509.0082345191,""
"Bloomington1",5533.22736227874,""
"Bloomington2",4224.09898852657,""
"Bluefields",4656.88949839952,""
"Blumenau",7037.95203950776,""
"Bo",4778.95643390426,""
"Boa Vista",3648.50873084626,""
"Boaco",6448.37654808959,""
"Bobo Dioulasso",3007.64038021475,""
"Bocaiuva",0,""
"Bocas del Toro",4735.14375,""
"Bodo",4117.14245854513,""
"Boende",7416.55192238591,""
"Bogor",6123.82447286513,""
"Bogoroditsk",3755.26862268167,""
"Bogota",3933.97047858629,""
"Bogotol",3111.99478979519,""
"Bogue",1699.78976096367,""
"Boise",3528.42451624657,""
"Bojnurd",0,""
"Boke",5320.77973409989,""
"Bol",3310.87446223549,""
"Bolama",4805.75191717391,""
"Bolgatanga",3656.96744704571,""
"Boli",3025.92755129712,""
"Bollnas",4160.16935155414,""
"Bolobo",5270.40860692103,""
"Bologna",5086.84534161491,""
"Bologoye",3770.15013370285,""
"Bolu",4803.51210294329,""
"Bolzano",5999.74775188201,""
"Boma",3472.39696455509,""
"Bondo",6862.05919808974,""
"Bondoukou",3484.12595520422,""
"Bongandanga",7850.27038043478,""
"Bongaree",4708.28324695052,""
"Bongor",3296.16409150797,""
"Bonn",5730.77809777479,""
"Boorama",2368.69632850242,""
"Boosaaso",897.550602291181,""
"Boras",5350.60808122289,""
"Bordeaux",5497.8581983975,""
"Bordertown",4365.56295878035,""
"Borisoglebsk",3471.53658341065,""
"Borlange",4459.87367983647,""
"Borovichi",3688.79135433964,""
"Borzya",2635.57980676328,""
"Bose",4978.6368660816,""
"Bosobolo",6937.43922924901,""
"Bossangoa",5352.47581682532,""
"Bossembele",5715.18873517787,""
"Boston",5812.0058882913,""
"Botosani",3950.14879776021,""
"Botucatu",5009.16778656126,""
"Bouake",3909.64305880455,""
"Bouar",5511.09954751131,""
"Bougouni",3233.31246376812,""
"Bouira",0,""
"Boulder",3995.29778708716,""
"Boulder City",0,""
"Bourges",4934.22481343568,""
"Bournemouth",5996.28500398991,""
"Boutilimit",1322.07078692059,""
"Bowling Green1",0,""
"Bowling Green2",4490.28630348857,""
"Bozeman",2968.16985507246,""
"Bozoum",5486.38526570048,""
"Bradford",5930.18729832703,""
"Braga",6017.70130900459,""
"Braganca",5451.07691329774,""
"Braganca Paulista",4902.07823375215,""
"Brahmapur",5289.79905147436,""
"Brainerd",3838.48076453981,""
"Brandfort",4059.21195652174,""
"Brandon",2226.41994030814,""
"Brasilia",4751.86048308274,""
"Brasov",4603.34639787312,""
"Bratislava",4678.46774279313,""
"Bratsk",2592.83197131879,""
"Braunschweig",5172.83250644487,""
"Brazzaville",3739.11761850686,""
"Bredasdorp",3826.87432065217,""
"Bremen",5976.16686556975,""
"Bremerhaven",4883.73965999923,""
"Bremerton",6003.7705673093,""
"Brest1",5752.40428216107,""
"Brest2",4037.10822134387,""
"Breves",4171.61873961364,""
"Bria",5664.77149758454,""
"Bridgeport",5999.13776497575,""
"Bridgetown",5681.52880504193,""
"Brighton",5698.45688262252,""
"Brikama",4009.35889905468,""
"Brindisi",3890.86180144468,""
"Brisbane",5775.00173814894,""
"Bristol1",0,""
"Bristol2",5699.78093872037,""
"Brits",4217.13666768015,""
"Brive",5942.37328574519,""
"Brno",4915.85320924915,""
"Brochet",1866.26086956522,""
"Brockville",4282.06448250112,""
"Broken Hill",1992.06161616162,""
"Brookings",3217.50832478498,""
"Brooks",2749.05138924621,""
"Broome",3147.43736243406,""
"Brovary",4069.57326121628,""
"Brownsville",3938.04588049268,""
"Brownsweg",6064.65062111801,""
"Brownwood",3882.4312121486,""
"Brugge",6170.12497964501,""
"Brumado",3645.94712828771,""
"Brunswick",4812.6600855509,""
"Brusque",6846.56486801242,""
"Brussels",5736.61798927827,""
"Bryan",5050.42426995457,""
"Bryansk",4289.69521272212,""
"Bua Yai",4687.53860342556,""
"Bucaramanga",6276.51105853088,""
"Buchanan",4507.23662961874,""
"Buchans",1910.06671307061,""
"Bucharest",4134.62358690841,""
"Budapest",4923.38455232258,""
"Budaun",4355.4237557283,""
"Buenaventura",4579.09373331035,""
"Buenos Aires",5236.7880995795,""
"Buffalo",3651.62203540126,""
"Bugt",3437.43964730921,""
"Bugulma",3385.26647383169,""
"Buguruslan",2974.1904047976,""
"Buizhou",0,""
"Bujumbura",5793.79780698885,""
"Bukachacha",3159.16071428571,""
"Bukama",4777.78881987578,""
"Bukavu",5357.98173214532,""
"Bukittinggi",6616.59356928773,""
"Bukoba",6119.10924379291,""
"Bulaevo",2832.99626701801,""
"Bulandshahr",4674.58780774147,""
"Bulawayo",3815.38335539762,""
"Bulungu",5995.13250517598,""
"Bumba",4717.31579188629,""
"Bunbury",4036.04467167119,""
"Bundaberg",4417.68519280555,""
"Bungoma",6226.27103936829,""
"Bunia",4872.61055756844,""
"Buon Me Thuot",6072.25402258558,""
"Bur Safaga",859.607621088366,""
"Bur Said",962.987326779362,""
"Buraydah",1174.25667175492,""
"Burco",1533.93376068376,""
"Burgas",3036.56690223693,""
"Burgos",3450.40265360278,""
"Burhanpur",4105.09854051847,""
"Buriram",4848.92919863598,""
"Burley",3547.12933118855,""
"Burlington1",4392.22791081092,""
"Burlington2",4886.81055203996,""
"Burnie",4630.47135444815,""
"Burns Lake",2484.74652581718,""
"Bursa",4910.4882035764,""
"Bururi",5785.23810935441,""
"Busan",4810.98601787148,""
"Businga",6137.94154589372,""
"Busselton",3493.46762690724,""
"Buta",6848.51003344482,""
"Butare",6041.19647461249,""
"Butembo",6459.00137483425,""
"Butte",1638.46538272506,""
"Butterworth",5987.39629657782,""
"Butuan",6443.16876360355,""
"Buurhakaba",2681.48447204969,""
"Buxoro",2382.19846174267,""
"Buy",3998.77403276871,""
"Buyant-Uhaa",1297.13932806324,""
"Buynaksk",3771.08893280632,""
"Buzau",3913.09305975355,""
"Buzmeyin",0,""
"Buzuluk",2948.09222853876,""
"Bydgoszcz",5347.02941507097,""
"Byron Bay",6656.5961069219,""
"Bytom",4595.8238068198,""
"Byumba",5838.32480321656,""
"Ca Mau",3697.861346655,""
"Caazapa",6537.97556593604,""
"Caballococha",5501.56078083407,""
"Cabanatuan",5944.47240057153,""
"Cabimas",5740.1714702504,""
"Cabinda",2259.59354927971,""
"Cabo Frio",5305.37479726959,""
"Cabo San Lucas",2177.4256698861,""
"Cabo de Santo Agostinho",5022.90890688259,""
"Caboolture",5878.02272928115,""
"Caborca",1389.74969926104,""
"Cacador",6035.80717872022,""
"Cachoeira do Sul",6032.86621689155,""
"Cachoeiro de Itapemirim",6129.333960047,""
"Cacolo",4296.07608695652,""
"Cadillac",2995.16887655372,""
"Caen",5178.96168315425,""
"Cafayate",2711.49335249731,""
"Cagayan de Oro",6142.69084242872,""
"Cagliari",4451.9135549592,""
"Cahul",3946.77345191041,""
"Caibarien",4706.57383429831,""
"Caico",3596.5998389694,""
"Cairns",0,""
"Cairo",3488.27597499581,""
"Cajabamba",4953.62450592885,""
"Cajamarca",5186.60691868963,""
"Calabar",4027.79304441011,""
"Calabozo",4889.03059211399,""
"Calais1",5986.86684782609,""
"Calais2",5057.27566773213,""
"Calama",1154.84313094932,""
"Calarasi",4328.30606223263,""
"Calbayog",6545.0932114858,""
"Calbuco",5867.86921014245,""
"Calcutta",4831.79274508167,""
"Caldera",723.899806609547,""
"Caldwell",3682.58652557702,""
"Calgary",2149.97807643032,""
"Cali",5168.44282479296,""
"Callao",882.627678735697,""
"Caloundra",4918.66370383142,""
"Calucinga",4066.11141304348,""
"Calulo",3572.15217391304,""
"Cam Pha",2821.71046533811,""
"Cam Ranh",4120.7196691144,""
"Camabatela",4524.99308300395,""
"Camacupa",3982.431189364,""
"Camaguey",5756.50691406822,""
"Camana",3657.08436604181,""
"Camaqua",5566.88193979933,""
"Cameta",5066.4347826087,""
"Camiri",4599.11965504851,""
"Camocim",3075.95284561466,""
"Campana",4552.91934228123,""
"Campbell River",5363.41143289824,""
"Campeche",3596.58151548233,""
"Campina Grande",4718.57043081587,""
"Campinas",5385.9592945579,""
"Campo Belo",5210.48953301127,""
"Campo Grande",4932.42787746387,""
"Campo Maior",4011.87562582345,""
"Campo Murao",5706.60361339601,""
"Campoalegre",6253.47826086957,""
"Campos",5525.70039877404,""
"Camrose",2224.08216276477,""
"Can Tho",5752.66948277779,""
"Canakkale",3543.96972588923,""
"Cananea",2455.38898179116,""
"Canas",5897.71030595813,""
"Canatlan",3257.20319432121,""
"Canberra",4249.72822131754,""
"Cancun",5028.58691129811,""
"Canela",7495.84241875274,""
"Cangamba",4576.88858695652,""
"Cangzhou",0,""
"Caninde",3518.16256038647,""
"Canoas",5973.91119052161,""
"Canoinhas",5643.41011564925,""
"Canton",5371.19732910206,""
"Cap-Chat",2636.43720669637,""
"Cap-Haitien",6192.43649356816,""
"Capanema",5813.87158950889,""
"Cape Coast",4882.21344751103,""
"Cape Coral",4549.48094498844,""
"Cape Dorset",273.283388157895,""
"Cape Girardeau",0,""
"Cape Town",3778.23067003832,""
"Capitol Hill",5774.64176792677,""
"Caracarai",5065.7041266259,""
"Caracas",5670.01314440826,""
"Carahue",5882.98369565217,""
"Caratinga",5519.89052095574,""
"Carazinho",5888.8892173913,""
"Carbondale",0,""
"Cardiff",6267.86434911686,""
"Carhue",4268.55603864734,""
"Carlisle",6295.64306698002,""
"Carlsbad",2424.52946759468,""
"Carmelo",5129.14022041517,""
"Carnot",6271.17118465059,""
"Carora",3936.85203018326,""
"Carpina",5295.30713125879,""
"Carson City",2600.01272534464,""
"Cartagena1",4980.80847061088,""
"Cartagena2",0,""
"Cartago1",5442.14227843404,""
"Cartago2",6512.57331212443,""
"Cartwright",1615.44508735312,""
"Caruaru",3528.2783603001,""
"Carupano",4500.72207119041,""
"Casa Grande",1607.07086137521,""
"Casablanca",3822.81802706911,""
"Cascavel",5479.0760130139,""
"Caserta",5065.98090243449,""
"Casper",2416.21109403718,""
"Castanhal",5400.0165618637,""
"Castello",4555.83147543653,""
"Castries",6355.19899232559,""
"Castro1",5639.68626718656,""
"Castro2",5452.75470867805,""
"Catalao",0,""
"Catamarca",4504.97075071667,""
"Catanduva",5339.81918670865,""
"Catania",0,""
"Catanzaro",5873.41382076087,""
"Cauquenes",4608.41886253843,""
"Caxias",5042.76675876109,""
"Caxias do Sul",6416.99319895285,""
"Caxito",4221.49378881988,""
"Cayambe",5283.74910985529,""
"Cayenne",4711.86335218262,""
"Cebu",5907.02586250473,""
"Cedar City",0,""
"Cedar Rapids",4504.21513631974,""
"Ceduna",2217.87496520594,""
"Celaya",4142.82287941527,""
"Celeken",895.628216503993,""
"Central Coast",5834.96376811594,""
"Centralia",6092.05255830727,""
"Ceres",5340.31181716834,""
"Cerrillos",4916.87325428195,""
"Cerro de Pasco",2100.93381642512,""
"Ceske Budejovice",4677.02339455272,""
"Chabahar",1029.40873836621,""
"Chacabuco",4764.39311092376,""
"Chachapoyas",3676.85950413223,""
"Chadron",3030.69385420072,""
"Chaiyaphum",4642.17966301402,""
"Chake Chake",5694.48420074535,""
"Chalkida",3856.04998594461,""
"Challapata",1696.88255223038,""
"Chamical",4168.06337285903,""
"Champoton",4991.64534893007,""
"Chancay",2082.44832007062,""
"Chandigarh",5386.07858281846,""
"Chandrapur",4443.38797297716,""
"Changchun",3307.16985185176,""
"Changde",5047.87771929827,""
"Changhua",4100.59901711859,""
"Changling",3284.91977344661,""
"Changping",3901.23262344653,""
"Changsha",4880.42849886557,""
"Changting",5271.90547409222,""
"Changyon",3883.32639900146,""
"Changzhi",0,""
"Changzhou",3779.69457168412,""
"Channel-Port aux Basques",3373.50795163964,""
"Chanthaburi",5534.81717793343,""
"Chaoyang",3633.12725865071,""
"Chaozhou",5607.98007123278,""
"Chapadinha",5123.85874396135,""
"Chapaev",2179.24038807043,""
"Chapayevsk",3312.70212267604,""
"Chapleau",3288.5615942029,""
"Charata",4202.4865969271,""
"Charikar",1845.52397721649,""
"Charleroi",5828.45741671372,""
"Charleston1",5966.07294193096,""
"Charleston2",5955.03733694138,""
"Charleville",3084.88036890646,""
"Charlotte",5842.74743785513,""
"Charlottesville",6135.02861232356,""
"Charlottetown",3309.10475950161,""
"Charters Towers",4000.00579710145,""
"Chascomus",5260.07046782525,""
"Chattanooga",5810.37728147618,""
"Chau Doc",5312.24880295943,""
"Chauk",3594.43911572209,""
"Cheboksary",2846.4922254652,""
"Chegdomyn",3215.47826086956,""
"Chelyabinsk",2672.75008591971,""
"Chemnitz",5516.7109329496,""
"Chengde",4158.76093458754,""
"Chengdu",5373.88747360659,""
"Chennai",4854.84087384716,""
"Chenzhou",3955.13979029196,""
"Cheongju",0,""
"Chepes",3069.18524374177,""
"Cherbourg",5741.60667398922,""
"Cheremkhovo",3143.28779128075,""
"Cherepanovo",2979.17470355731,""
"Cherepovets",2984.68355904257,""
"Cherkasy",2142.08125259281,""
"Cherkessk",4083.46998253106,""
"Cherlak",2802.68357924369,""
"Chernihiv",3838.86592161666,""
"Chernivtsi",4418.51828063241,""
"Chernogorsk",2665.32877846791,""
"Chernyakhovsk",4906.36594264696,""
"Chester",6282.94682308915,""
"Chesterfield Inlet",709.871428571429,""
"Chetumal",4484.93766416016,""
"Chevery",1421.88048654244,""
"Cheyenne",2854.74152648131,""
"Chiai",5500.54449488443,""
"Chiang Mai",5413.1697835029,""
"Chiang Rai",5310.5100255535,""
"Chibemba",4505.45244565217,""
"Chibia",4202.19565217391,""
"Chicago",2876.00618236113,""
"Chiclayo",2638.86780584209,""
"Chico",4437.50711462451,""
"Chicoutimi",2940.80541911939,""
"Chifeng",2842.48689197289,""
"Chignik",2777.17014409262,""
"Chihuahua",2033.01818777255,""
"Chilca",1274.35054347826,""
"Childress",3400.07154843631,""
"Chilecito",2128.52384716733,""
"Chililabombwe",4257.30898779859,""
"Chillan",4545.18692389265,""
"Chilpancingo",4591.98013580622,""
"Chimbote",2259.62761650287,""
"Chimboy",2412.46091941744,""
"Chimoio",5004.33442556269,""
"Chinandega",6274.87313512361,""
"Chincha Alta",2204.94389632107,""
"Chingola",3570.00077797991,""
"Chinhoyi",4370.50144927536,""
"Chiniot",4205.85870312204,""
"Chinsali",3710.77898550725,""
"Chipata",5107.4528536797,""
"Chiquinquira",5881.87370600414,""
"Chirala",4169.93026335305,""
"Chiramba",0,""
"Chirchiq",3452.92143950137,""
"Chiredzi",4609.63996948894,""
"Chisinau",3936.3880975543,""
"Chistopol",2264.53426228911,""
"Chita",3052.61508767429,""
"Chitipa",4298.08575712144,""
"Chitre",5255.32168365578,""
"Chittagong",5602.70366973645,""
"Chitungwiza",3795.15658911247,""
"Chivilcoy",5038.62608695652,""
"Chlef",0,""
"Cholpon Ata",2720.06437731179,""
"Choluteca",5216.10592217962,""
"Choma",0,""
"Chon Buri",4581.1938804761,""
"Chonchi",7356.40579710145,""
"Chone",4956.62055335968,""
"Chongjin",3865.83847714786,""
"Chongju",3979.83352514919,""
"Chongqing",5466.84543054186,""
"Chos Malal",2966.78656126482,""
"Chosan",3747.54756258235,""
"Chosica",1073.70807453416,""
"Chota",4998.26877470356,""
"Choybalsan",2495.94704933388,""
"Christchurch",5629.57853335457,""
"Christiansted",5539.25890931114,""
"Chukai",4700.57588915876,""
"Chulucanas",3456.56719367589,""
"Chumbicha",4345.30279503106,""
"Chumphon",6377.60900231702,""
"Chuncheon",4107.55665169307,""
"Chungli",5456.01071795367,""
"Chuquicamata",271.673531655225,""
"Chur",5133.88212161137,""
"Chusovoy",2745.032939712,""
"Chuxiong",4844.28825355088,""
"Ciego de Avila",5772.1021340749,""
"Cienaga",4872.14495885381,""
"Cienfuegos",5782.20821290596,""
"Cilacap",6241.82190204341,""
"Cincinnati",5554.568113116,""
"Cirebon",5778.53201720397,""
"Ciudad Bolivar",4417.54334236902,""
"Ciudad Camargo",3552.460053726,""
"Ciudad Constitucion",1455.95518394649,""
"Ciudad Cortes",7152.20471014493,""
"Ciudad Guayana",3773.32872758575,""
"Ciudad Guzman",4513.01755852843,""
"Ciudad Hidalgo",4994.19473684211,""
"Ciudad Madero",3738.19693998734,""
"Ciudad Mante",5154.7556561086,""
"Ciudad Obregon",3129.97744167496,""
"Ciudad Valles",5483.01528326746,""
"Ciudad Victoria",4289.49353128314,""
"Ciudad del Carmen",2592.03058482668,""
"Ciudad del Este",6062.57685138279,""
"Civitavecchia",4415.78914191919,""
"Clare",4671.51347466762,""
"Clarksburg",5669.26918158568,""
"Clarksville",0,""
"Cleburne",4328.09850730626,""
"Clermont-Ferrand",5367.51625042697,""
"Cleveland",4225.22438028053,""
"Cliza",0,""
"Cloncurry",2479.76397515528,""
"Clovis",3143.81608437706,""
