"city","mean_swater","err"
"Braunschweig",2.17261904761905,""
"Brazzaville",2.59187620889749,""
"Bredasdorp",1,""
"Bremen",2.54262295081967,""
"Bremerhaven",2.69718309859155,""
"Bremerton",2.94009216589862,""
"Brest1",2.75162548764629,""
"Brest2",2.39423076923077,""
"Breves",2.825,""
"Bria",1.88,""
"Bridgeport",2.76542857142857,""
"Bridgetown",2.79170779861797,""
"Brighton",2.9453483521068,""
"Brikama",2.57201646090535,""
"Brindisi",2.90836653386454,""
"Brisbane",2.62304526748971,""
"Bristol1",1.52272727272727,""
"Bristol2",2.82618771726535,""
"Brits",1.8125,""
"Brive",1.94736842105263,""
"Brno",2.30864197530864,""
"Brochet",3,""
"Brockville",2.79888268156425,""
"Broken Hill",1.77142857142857,""
"Brookings",1.95238095238095,""
"Brooks",2.1830985915493,""
"Broome",1.51923076923077,""
"Brovary",2.16666666666667,""
"Brownsville",1.71666666666667,""
"Brownsweg",NA,""
"Brownwood",1.56818181818182,""
"Brugge",2.20805369127517,""
"Brumado",2.16666666666667,""
"Brunswick",2.22159624413146,""
"Brusque",1.32857142857143,""
"Brussels",2.53275995361422,""
"Bryan",1.65644171779141,""
"Bryansk",1.73360655737705,""
"Bua Yai",1.42307692307692,""
"Bucaramanga",2.15789473684211,""
"Buchanan",2.45901639344262,""
"Buchans",2.6,""
"Bucharest",2.58835143139191,""
"Budapest",2.59921798631476,""
"Budaun",1.37545018007203,""
"Buenaventura",2.37254901960784,""
"Buenos Aires",2.89416783543712,""
"Buffalo",2.8196173351775,""
"Bugt",1.66666666666667,""
"Bugulma",2.22222222222222,""
"Buguruslan",1.73170731707317,""
"Buizhou",1.396256537297,""
"Bujumbura",2.89691377664652,""
"Bukachacha",NA,""
"Bukama",2.5,""
"Bukavu",2.93796526054591,""
"Bukittinggi",1.4,""
"Bukoba",2.87272727272727,""
"Bulaevo",1.39130434782609,""
"Bulandshahr",1.33002305373293,""
"Bulawayo",1.52380952380952,""
"Bulungu",1,""
"Bumba",2.94915254237288,""
"Bunbury",2.53030303030303,""
"Bundaberg",2.3,""
"Bungoma",1.96048632218845,""
"Bunia",1,""
"Buon Me Thuot",2.37106918238994,""
"Bur Safaga",3,""
"Bur Said",2.38631790744467,""
"Buraydah",1.88571428571429,""
"Burco",NA,""
"Burgas",2.76338514680484,""
"Burgos",1.85714285714286,""
"Burhanpur",1.88888888888889,""
"Buriram",1.16304347826087,""
"Burley",2.68421052631579,""
"Burlington1",2.48514851485149,""
"Burlington2",2.40833333333333,""
"Burnie",2.76923076923077,""
"Burns Lake",2.42553191489362,""
"Bursa",2.80821917808219,""
"Bururi",NA,""
"Busan",2.6665306122449,""
"Businga",1.6,""
"Busselton",2.45,""
"Buta",1.90909090909091,""
"Butare",2.35128205128205,""
"Butembo",2,""
"Butte",2.62666666666667,""
"Butterworth",2.3226750261233,""
"Butuan",1.93650793650794,""
"Buurhakaba",2,""
"Buxoro",1.25876010781671,""
"Buy",1.78947368421053,""
"Buyant-Uhaa",1.75,""
"Buynaksk",2.5,""
"Buzau",1.76623376623377,""
"Buzmeyin",1.21739130434783,""
"Buzuluk",1.58730158730159,""
"Bydgoszcz",2.26628895184136,""
"Byron Bay",2.28571428571429,""
"Bytom",2.18016194331984,""
"Byumba",2.72394590294352,""
"Ca Mau",1.88958313904691,""
"Caazapa",3,""
"Caballococha",2,""
"Cabanatuan",1.71721846445948,""
"Cabimas",2.94939759036145,""
"Cabinda",2.74576271186441,""
"Cabo Frio",2.74957020057307,""
"Cabo San Lucas",2.86046511627907,""
"Cabo de Santo Agostinho",1.30508474576271,""
"Caboolture",1.83870967741935,""
"Caborca",2,""
"Cacador",1.70731707317073,""
"Cachoeira do Sul",1.47191011235955,""
"Cachoeiro de Itapemirim",2.2987012987013,""
"Cacolo",NA,""
"Cadillac",2.64705882352941,""
"Caen",2.75446428571429,""
"Cafayate",2.5,""
"Cagayan de Oro",2.64755838641189,""
"Cagliari",2.86620127981385,""
"Cahul",1.92857142857143,""
"Caibarien",2.69565217391304,""
"Caico",1.42222222222222,""
"Cairns",2.59897172236504,""
"Cairo",1.89634020263285,""
"Cajabamba",1,""
"Cajamarca",1.125,""
"Calabar",2.14217252396166,""
"Calabozo",1.33050847457627,""
"Calais1",NA,""
"Calais2",2.6188679245283,""
"Calama",2,""
"Calarasi",1.59550561797753,""
"Calbayog",2.64285714285714,""
"Calbuco",2.73684210526316,""
"Calcutta",1.87959966828729,""
"Caldera",2.95652173913043,""
"Caldwell",2.53138686131387,""
"Calgary",2.10324039186134,""
"Cali",1.5,""
"Callao",2.66396761133603,""
"Caloundra",2.79919678714859,""
"Calucinga",NA,""
"Calulo",NA,""
"Cam Pha",1.76865671641791,""
"Cam Ranh",2.52631578947368,""
"Camabatela",NA,""
"Camacupa",NA,""
"Camaguey",1.66233766233766,""
"Camana",1.92307692307692,""
"Camaqua",1.2962962962963,""
"Cameta",NA,""
"Camiri",2.125,""
"Camocim",2.47727272727273,""
"Campana",2.25352112676056,""
"Campbell River",2.95673076923077,""
"Campeche",2.82868525896414,""
"Campina Grande",1.31491712707182,""
"Campinas",1.69899103139013,""
"Campo Belo",1.41666666666667,""
"Campo Grande",1.51408450704225,""
"Campo Maior",2.26315789473684,""
"Campo Murao",1.37037037037037,""
"Campoalegre",1.42857142857143,""
"Campos",1.64728682170543,""
"Camrose",2.2,""
"Can Tho",1.66049738219895,""
"Canakkale",2.94244604316547,""
"Cananea",1.95454545454545,""
"Canas",1.28571428571429,""
"Canatlan",1.2,""
"Canberra",2.31346578366446,""
"Cancun",2.41903409090909,""
"Canela",1.82051282051282,""
"Cangamba",NA,""
"Cangzhou",1.37788694185791,""
"Caninde",1.68421052631579,""
"Canoas",1.69955817378498,""
"Canoinhas",1.02439024390244,""
"Canton",2.14149443561208,""
"Cap-Chat",2.8,""
"Cap-Haitien",2.57111597374179,""
"Capanema",1.25,""
"Cape Coast",2.8,""
"Cape Coral",2.37160751565762,""
"Cape Dorset",3,""
"Cape Girardeau",2.2741935483871,""
"Cape Town",2.68436934218467,""
"Capitol Hill",2.96242171189979,""
"Caracarai",2.14705882352941,""
"Caracas",1.64150943396226,""
"Carahue",2.72727272727273,""
"Caratinga",1.27272727272727,""
"Carazinho",1.2,""
"Carbondale",1.89,""
"Cardiff",2.82612055641422,""
"Carhue",1,""
"Carlisle",1.52,""
"Carlsbad",2.275,""
"Carmelo",2.5,""
"Carnot",2.22222222222222,""
"Carora",1.64,""
"Carpina",1.29264392324094,""
"Carson City",1.81395348837209,""
"Cartagena1",2.68255884127942,""
"Cartagena2",2.46666666666667,""
"Cartago1",1.5,""
"Cartago2",1.29213483146067,""
"Cartwright",2.85185185185185,""
"Caruaru",1.54545454545455,""
"Carupano",2.65,""
"Casa Grande",1.77777777777778,""
"Casablanca",2.95665499124343,""
"Cascavel",1.88461538461538,""
"Caserta",2.01379310344828,""
"Casper",2.18181818181818,""
"Castanhal",1.82142857142857,""
"Castello",2.34234234234234,""
"Castries",2.52380952380952,""
"Castro1",2.71428571428571,""
"Castro2",1.28,""
"Catalao",1.68292682926829,""
"Catamarca",1.28571428571429,""
"Catanduva",1.44444444444444,""
"Catania",2.97177848775293,""
"Catanzaro",2.94155844155844,""
"Cauquenes",1.04166666666667,""
"Caxias",1.28571428571429,""
"Caxias do Sul",1.76865671641791,""
"Caxito",1.88888888888889,""
"Cayambe",NA,""
"Cayenne",2.55982905982906,""
"Cebu",2.80533785214997,""
"Cedar City",1.66666666666667,""
"Cedar Rapids",2.25665859564165,""
"Ceduna",2.63636363636364,""
"Celaya",2,""
"Celeken",1.45833333333333,""
"Central Coast",2,""
"Centralia",2.2089552238806,""
"Ceres",2.20833333333333,""
"Cerrillos",1.16666666666667,""
"Cerro de Pasco",1.96428571428571,""
"Ceske Budejovice",2.40789473684211,""
"Chabahar",2.5,""
"Chacabuco",1,""
"Chachapoyas",NA,""
"Chadron",2.25,""
"Chaiyaphum",1.17538461538462,""
"Chake Chake",1.66666666666667,""
"Chalkida",2.90704225352113,""
"Challapata",NA,""
"Chamical",NA,""
"Champoton",2.82222222222222,""
"Chancay",2.31666666666667,""
"Chandigarh",1.51676528599606,""
"Chandrapur",1.62848297213622,""
"Changchun",1.95220722364101,""
"Changde",1.77753591641271,""
"Changhua",2.58737048445813,""
"Changling",1.875,""
"Changping",1.52390961639517,""
"Changsha",1.81411487127293,""
"Changting",1.97101449275362,""
"Changyon",1.5,""
"Changzhi",1.86743838685586,""
"Changzhou",1.96263643996641,""
"Channel-Port aux Basques",2.77142857142857,""
"Chanthaburi",1.54705882352941,""
"Chaoyang",1.81542699724518,""
"Chaozhou",2.25599462164787,""
"Chapadinha",1,""
"Chapaev",1.52631578947368,""
"Chapayevsk",2.18510158013544,""
"Chapleau",2.76923076923077,""
"Charata",1.6,""
"Charikar",1.68526591107236,""
"Charleroi",1.80544747081712,""
"Charleston1",2.28536639362409,""
"Charleston2",2.36637168141593,""
"Charleville",2,""
"Charlotte",2.25240384615385,""
"Charlottesville",1.98709677419355,""
"Charlottetown",2.89824561403509,""
"Charters Towers",2,""
"Chascomus",2.6036036036036,""
"Chattanooga",2.29712746858169,""
"Chau Doc",1.62894264714393,""
"Chauk",2.28787878787879,""
"Cheboksary",2.88661037394451,""
"Chegdomyn",NA,""
"Chelyabinsk",2.46060606060606,""
"Chemnitz",2.19811320754717,""
"Chengde",1.78305084745763,""
"Chengdu",1.78145444058226,""
"Chennai",2.05823730050672,""
"Chenzhou",1.69512195121951,""
"Cheongju",1.61155913978495,""
"Chepes",NA,""
"Cherbourg",2.88699360341151,""
"Cheremkhovo",1.74509803921569,""
"Cherepanovo",1.875,""
"Cherepovets",2.38245033112583,""
"Cherkasy",2.93832293832294,""
"Cherkessk",2.0546875,""
"Cherlak",2.42105263157895,""
"Chernihiv",2.06748466257669,""
"Chernivtsi",2.20192307692308,""
"Chernogorsk",2,""
"Chernyakhovsk",1.77777777777778,""
"Chester",2.06382978723404,""
"Chesterfield Inlet",2.16666666666667,""
"Chetumal",1.58571428571429,""
"Chevery",2.72222222222222,""
"Cheyenne",1.96825396825397,""
"Chiai",1.77329568374345,""
"Chiang Mai",1.52140504939627,""
"Chiang Rai",1.78174603174603,""
"Chibemba",1,""
"Chibia",1,""
"Chicago",2.80404050109901,""
"Chiclayo",1.5625,""
"Chico",2.23529411764706,""
"Chicoutimi",2.85955056179775,""
"Chifeng",1.5688622754491,""
"Chignik",2.66666666666667,""
"Chihuahua",1.8,""
"Chilca",1.66666666666667,""
"Childress",1.57142857142857,""
"Chilecito",NA,""
"Chililabombwe",1.63636363636364,""
"Chillan",1.75,""
"Chilpancingo",1,""
"Chimbote",2.85531135531136,""
"Chimboy",1.38592233009709,""
"Chimoio",1.9,""
"Chinandega",1.33333333333333,""
"Chincha Alta",3,""
"Chingola",1.8,""
"Chinhoyi",NA,""
"Chiniot",1.31424257674887,""
"Chinsali",NA,""
"Chipata",2.66666666666667,""
"Chiquinquira",NA,""
"Chirala",1.91409817351598,""
"Chiramba",2.28571428571429,""
"Chirchiq",1.62341772151899,""
"Chiredzi",1.6,""
"Chisinau",2.23684210526316,""
"Chistopol",2.90066225165563,""
"Chita",2.58730158730159,""
"Chitipa",NA,""
"Chitre",1.63636363636364,""
"Chittagong",2.41855230688701,""
"Chitungwiza",1.97183098591549,""
"Chivilcoy",1.27272727272727,""
"Chlef",1.41776315789474,""
"Cholpon Ata",2.9047619047619,""
"Choluteca",1.6078431372549,""
"Choma",1.63636363636364,""
"Chon Buri",2.04974396488661,""
"Chonchi",NA,""
"Chone",1.10810810810811,""
"Chongjin",2.6386748844376,""
"Chongju",1.49068322981366,""
"Chongqing",1.88789686971505,""
"Chos Malal",1.25,""
"Chosan",1.75,""
"Chosica",NA,""
"Chota",NA,""
"Choybalsan",1.88095238095238,""
"Christchurch",2.41046277665996,""
"Christiansted",2.31666666666667,""
"Chukai",2.30418943533698,""
"Chulucanas",1.15384615384615,""
"Chumbicha",NA,""
"Chumphon",1.16203703703704,""
"Chuncheon",2.5304347826087,""
"Chungli",2.30241379310345,""
"Chuquicamata",3,""
"Chur",2.39285714285714,""
"Chusovoy",2.21698113207547,""
"Chuxiong",1.76007677543186,""
"Ciego de Avila",2,""
"Cienaga",2.76923076923077,""
"Cienfuegos",2.82558139534884,""
"Cilacap",2.18713117978756,""
"Cincinnati",2.03137137735285,""
"Cirebon",2.54772631705412,""
"Ciudad Bolivar",2.13864306784661,""
"Ciudad Camargo",1.0952380952381,""
"Ciudad Constitucion",NA,""
"Ciudad Cortes",2.33333333333333,""
"Ciudad Guayana",2.4392523364486,""
"Ciudad Guzman",1.04761904761905,""
"Ciudad Hidalgo",2.33333333333333,""
"Ciudad Madero",2.18827508455468,""
"Ciudad Mante",1,""
"Ciudad Obregon",1.85333333333333,""
"Ciudad Valles",1.86792452830189,""
"Ciudad Victoria",2,""
"Ciudad del Carmen",2.42553191489362,""
"Ciudad del Este",2.43859649122807,""
"Civitavecchia",2.93175074183976,""
"Clare",1,""
"Clarksburg",1.87341772151899,""
"Clarksville",1.83604135893648,""
"Cleburne",2.12328767123288,""
"Clermont-Ferrand",2.05263157894737,""
"Cleveland",2.79819009258775,""
"Cliza",1.5,""
"Cloncurry",2,""
"Clovis",1.2,""
