"","city","mean_ndvi","mean_surface_water","mean_uhi_DayNight","mean_uhi_daytime","mean_uhi_Nighttime"
"29","Porto",5893.75380314442,2.92902105491643,0.544400037466672,0.222462446360336,0.321937591106336
"30","Porto Alegre",6315.13341862346,1.78731808731809,2.74295380036347,2.06441158787373,0.678542212489738
"31","Porto Nacional",3790.89327933222,2.76923076923077,NA,NA,NA
"32","Porto Santana",4408.1161337865,1.48148148148148,2.10592370515778,1.84725155574935,0.258672149408431
"33","Porto Seguro",4983.56149386392,2.67469879518072,0.563239745050668,0.396630229960594,0.166609515090074
"34","Porto Uniao",5841.81853558534,1.8936170212766,2.45746251973273,1.80936197832387,0.648100541408864
"35","Porto Velho",4833.1655931675,1.53781512605042,4.96896528517827,4.17595781614073,0.793007469037548
"36","Porto-Novo",4994.51888438274,2.09623430962343,3.00947322191141,2.24914739632503,0.760325825586378
"37","Portoviejo",4320.01218380852,1.88888888888889,1.42103445787216,1.17867528889328,0.242359168978874
"38","Portsmouth",5612.20665759554,2.86729301233118,1.41122099002554,0.850735202629624,0.560485787395913
"39","Porvoo",3845.91469153469,2.09467455621302,NA,NA,NA
"40","Posadas",3935.28023727767,2.89833333333333,1.74192437839954,1.65603703045454,0.0858873479449969
"41","Poso",5495.57156251984,2.84615384615385,NA,NA,NA
"42","Potchefstroom",3807.97607093259,1.35294117647059,1.53936082437793,0.304601882643839,1.23475894173409
"43","Poti",5443.00589168469,2.63128491620112,NA,NA,NA
"44","Potiskum",2304.78961552282,1,0.884428096827693,0.238676589065924,0.645751507761769
"45","Potosi",1159.96212121212,2.16666666666667,0.181109005800233,0.253439541189716,-0.0723305353894828
"46","Potsdam",5500.82681499836,2.82584269662921,0.821519621405785,0.195059777461911,0.626459843943874
"47","Poughkeepsie",5876.52474162976,2.42795698924731,0.458470801413026,0.18157950019622,0.276891301216805
"48","Pouso Alegre",5526.42300260126,1.2751677852349,1.9527545401454,1.48969234645367,0.46306219369173
"49","Powell",2627.93019323672,1.25,NA,NA,NA
"50","Powell River",6152.68429038561,2.84444444444444,NA,NA,NA
"51","Poza Rica de Hidalgo",5790.54788748116,1.49056603773585,2.61214195558406,1.78368072979953,0.828461225784524
"52","Poznan",4814.21349218849,2.34448160535117,1.69878005956397,1.29670402444128,0.402076035122694
"53","Prachin Buri",5354.23476897915,1.33441558441558,1.10265492545441,0.713524644635619,0.38913028081879
"54","Prague",4660.67180202336,2.53765690376569,1.26667821375885,0.485957457438548,0.780720756320301
"55","Praia",1945.53658497161,2.64556962025316,NA,NA,NA
"56","Praya",6033.57112500319,2.899843838728,NA,NA,NA
"57","Prescott",3495.11798399024,1.89795918367347,0.403155348895444,0.231951926633514,0.17120342226193
"58","Presidencia Roque Saenz Pena",5373.32355072464,1.61458333333333,1.01039837808736,0.569065552934384,0.44133282515298
"59","Presidente Prudente",5554.83865893533,1.421875,1.68789210868671,0.964612329987918,0.723279778698788
"60","Presov",4464.82225790514,2,1.49217498514077,1.48938870059533,0.00278628454543657
"61","Pretoria",3991.4558193675,2.00448430493274,4.71916788675224,1.26751158686377,3.45165629988847
"62","Price",2444.12971810798,1.5,NA,NA,NA
"63","Prieska",2330.33369565217,2.2,NA,NA,NA
"64","Prijedor",5254.81417592791,1.76041666666667,NA,NA,NA
"65","Prince Albert",2558.12363636364,2.11525423728814,1.57003048257396,0.471153103438732,1.09887737913523
"66","Prince George",4047.8574331172,2.62666666666667,0.641982093820457,0.709696725235485,-0.067714631415027
"67","Principe da Beira",7719.22670807454,2.25,NA,NA,NA
"68","Pristina",4474.4124252358,1.78571428571429,1.3677321938092,0.905288361403018,0.462443832406184
"69","Prizren",4689.4737458194,NA,1.55523520775056,0.53523047113519,1.02000473661537
"70","Probolinggo",6477.26269157178,2.79045307443366,NA,NA,NA
"71","Proddatur",3693.99470214503,1.64397905759162,1.50508803117085,0.312788510634076,1.19229952053678
"72","Progreso",1954.34724883105,2.35294117647059,NA,NA,NA
"73","Progress",3978.07971014493,NA,NA,NA,NA
"74","Prokopyevsk",2912.51956709242,1.75800711743772,-0.732426004246331,-0.908719334457148,0.176293330210817
"75","Proserpine",5374.30013175231,1,NA,NA,NA
"76","Providence",5699.34297990101,2.58193105701683,2.3954000534575,1.94766584974236,0.447734203715138
"77","Provideniya",338.087526487421,2.92857142857143,NA,NA,NA
"78","Provo",2700.90389784892,2.67525773195876,3.01505900409565,2.32527429790734,0.689784706188308
"79","Przemysl",5156.24319416996,2.09278350515464,0.98384699011161,0.711431658057958,0.272415332053651
"80","Pskov",3612.59508182626,2.5,1.77900848713892,0.889430795754445,0.889577691384477
"81","Pucallpa",5074.10202155444,1.53493449781659,4.13383253135395,3.68439743226888,0.449435099085071
"82","Puebla",4391.72103269178,1.64126984126984,2.2436733379798,0.686992120718641,1.55668121726115
"83","Pueblo",0,1.82843137254902,1.37659886043101,0.0610881646163762,1.31551069581464
"84","Puerto Aisen",5775.43405797101,2.578125,NA,NA,NA
"85","Puerto Armuelles",6078.48120588999,2.82539682539683,NA,NA,NA
"86","Puerto Ayacucho",5057.8098509074,2.36190476190476,-0.149081007235508,0.0852717250163555,-0.234352732251864
"87","Puerto Baquerizo Moreno",3302.62159164746,2.57692307692308,NA,NA,NA
"88","Puerto Barrios",5278.0379668571,2.32203389830508,NA,NA,NA
"89","Puerto Berrio",5154.03383366544,2.06976744186047,NA,NA,NA
"90","Puerto Cabezas",4985.46412960244,2.70769230769231,NA,NA,NA
"91","Puerto Carreno",4564.16774028463,1.74358974358974,NA,NA,NA
"92","Puerto Deseado",2081.07019234238,2.69230769230769,NA,NA,NA
"93","Puerto Escondido",5447.54462512634,2.80701754385965,NA,NA,NA
"94","Puerto Lempira",4749.02983366271,3,NA,NA,NA
"95","Puerto Limon",5733.36869503502,2.34146341463415,NA,NA,NA
"96","Puerto Lopez",4837.49011857708,1.30769230769231,NA,NA,NA
"97","Puerto Madryn",1239.61556963561,2.83823529411765,-0.801167215770957,-0.961906187642704,0.160738971871747
"98","Puerto Maldonado",5967.23218457037,2.54838709677419,NA,NA,NA
"99","Puerto Montt",5239.29390517771,2.33333333333333,-0.356702145524023,0.00766326862147011,-0.364365414145493
"100","Puerto Natales",2220.36785141826,2.8,NA,NA,NA
"101","Puerto Princesa",5849.22792679872,2.55188679245283,NA,NA,NA
"102","Puerto San Julian",1746.05267687224,1.90322580645161,NA,NA,NA
"103","Puerto Vallarta",5086.03561553638,2.84027777777778,0.912968260984354,0.362001545187728,0.550966715796626
"104","Puerto Varas",5086.64804168164,2.96,NA,NA,NA
"105","Puerto la Cruz",4079.73745732477,2.7129300118624,0.507738174654023,0.146662806674856,0.361075367979167
"106","Pugachev",2838.19704289269,2.12,0.725906070789656,0.485251347314707,0.240654723474949
"107","Pukatawagan",2111.15058513524,2.55555555555556,NA,NA,NA
"108","Pula",5389.05195868075,2.94303797468354,0.876425859661739,-0.180138218084566,1.05656407774631
"109","Punata",0,NA,NA,NA,NA
"110","Pune",3928.41535731506,1.81166077738516,0.418361505731003,-0.454217586033918,0.872579091764921
"111","Puno",2509.05874317908,2.61538461538462,0.733363748788833,0.660266799926757,0.0730969488620759
"112","Punta Alta",4182.29950902521,1.98148148148148,-0.351199353918345,-0.495008307955497,0.143808954037153
"113","Punta Arenas",2789.59900954143,2.4384858044164,NA,NA,NA
"114","Punta Gorda",5538.20459564295,2.55555555555556,NA,NA,NA
"115","Punta Prieta",1510.01086956522,NA,NA,NA,NA
"116","Punta del Este",NA,2.71428571428571,NA,NA,NA
"117","Puntarenas",6456.68703833507,2.76873661670236,NA,NA,NA
"118","Punto Fijo",1882.31167188321,2.81058823529412,-1.10905190485803,-0.995092708315423,-0.113959196542603
"119","Puqi",5785.94043268495,2.10491606714628,1.70811906531017,1.11536854671107,0.5927505185991
"120","Puquio",3639.48468379447,2,NA,NA,NA
"121","Puri",5139.9393258287,1.89497551242518,2.03710231074323,1.35366247101225,0.683439839730984
"122","Purnia",4992.87464468067,1.44430134384472,1.68316984254867,1.04210100448944,0.641068838059225
"123","Pursat",4297.5085812357,1.4025974025974,NA,NA,NA
"124","Putian",5589.87115323712,2.43348861283644,2.00917237665384,1.20675516531766,0.802417211336175
"125","Putrajaya",5675.83862215528,2.11676082862524,3.17656921591895,2.63165009470412,0.544919121214821
"126","Puyang",4841.83398544675,1.31331650831354,1.28029176794522,0.453564809864236,0.826726958080988
"127","Pyatigorsk",4978.57406921142,2.77777777777778,1.25201179497942,0.663169018924236,0.588842776055182
"128","Pyay",4094.21894696414,2.43971631205674,1.37644363641739,1.19666924178601,0.179774394631386
"129","Pyongsan",3913.02200263505,2.02127659574468,NA,NA,NA
"130","Pyongyang",3508.80989238196,2.08333333333333,1.58534335981614,0.746879381933509,0.838463977882633
"131","Pyu",4709.6744400527,1,NA,NA,NA
"132","Qaanaq",512.773785738071,1.93548387096774,NA,NA,NA
"133","Qairouan",2775.53949934124,1.66666666666667,-0.037847085174213,-0.809561144906222,0.771714059732009
"134","Qal at Bishah",915.442535725144,1,-0.210574868291912,-1.39849219316303,1.18791732487112
"135","Qaminis",1530.17546583851,1,NA,NA,NA
"136","Qapshaghay",1891.12400248574,1.64814814814815,-0.697764271994432,-0.471894777152274,-0.225869494842158
"137","Qaraghandy",2066.95979307554,1.98991596638655,2.8694787231177,1.85148177913873,1.01799694397896
"138","Qaratau",2122.7265328874,2,-1.74937235216579,-1.56955054163766,-0.179821810528134
"139","Qarazhal",1340.34866220736,2.16666666666667,NA,NA,NA
"140","Qarqaraly",2446.11911200927,2.4,NA,NA,NA
"141","Qarshi",2690.98268819562,1.50520833333333,0.642691859926409,-0.129654825387719,0.772346685314128
"142","Qasr-e Shirin",1961.27950310559,1,NA,NA,NA
"143","Qasserine",2175.92180322615,1,-0.272143676667147,-1.18485701000187,0.912713333334721
"144","Qazaly",2069.55632411067,1.5,NA,NA,NA
"145","Qazvin",0,1.5,-1.15442546008393,-1.41893476968484,0.264509309600907
"146","Qena",3100.01744963219,2.34871794871795,0.92482521587558,0.269336038122052,0.655489177753528
"147","Qingan",3308.267582798,1.84362139917695,2.57331477483791,1.54777928080523,1.02553549403268
"148","Qingdao",0,2.1175996778091,1.17824164061801,0.522812739640023,0.655428900977985
"149","Qinggang",3364.90141244625,1.92592592592593,NA,NA,NA
"150","Qingyuan",5086.03836237025,1.74840357598978,0.970508333206057,0.598084953282829,0.372423379923228
"151","Qinhuangdao",3544.94985027501,2.7750913267804,1.86513224895777,0.796422218364105,1.06871003059367
"152","Qinzhou",5647.99106154993,2.08366533864542,1.70700340819342,1.17523270656409,0.531770701629334
"153","Qiqihar",2938.92612083838,1.81064690026954,1.68925902853275,0.0782744902496535,1.61098453828309
"154","Qitaihe",3289.11655413893,2.07421150278293,1.44999814974151,1.52372288844155,-0.0737247387000363
"155","Qom",1129.7425545469,1.41176470588235,-3.30155468443562,-4.58270274612703,1.28114806169141
"156","Qomsheh",1315.43122928894,2,0.481846001425773,-0.574675833905926,1.0565218353317
"157","Qoqon",3259.52352355207,1.51434806328423,1.24797958879375,0.713118805902758,0.534860782890992
"158","Quang Ngai",6352.19136125488,2.51119931953502,NA,NA,NA
"159","Quang Tri",5350.03493067708,1.9815668202765,NA,NA,NA
"160","Quanzhou",4791.5473065368,2.56001622060016,1.07344393926141,0.751308394973152,0.322135544288258
"161","Quarai",5943.76100375738,1.36363636363636,1.16260858617723,0.558880574330688,0.603728011846542
"162","Quchan",0,NA,0.0465139712567536,-0.790473391512229,0.836987362768982
"163","Queanbeyan",4166.72108945527,1.6875,1.12961876721576,0.345327212020409,0.784291555195353
"164","Quebec",3284.44563893492,2.78681626928471,0.856740965040715,0.783370007680046,0.0733709573606691
"165","Queenstown1",3844.14133317956,2.125,0.784195393078566,0.552356401875602,0.231838991202964
"166","Queenstown2",4467.19795783926,2,NA,NA,NA
"167","Queenstown3",5242.79211956522,1.42857142857143,NA,NA,NA
"168","Quelimane",4119.42851032232,1.66666666666667,NA,NA,NA
"169","Quellon",4231.75300301148,2.83333333333333,NA,NA,NA
"170","Queretaro",3310.10954520913,1.85185185185185,2.03198768040677,0.898369474947957,1.13361820545881
"171","Quesada",4556.89399928135,1,NA,NA,NA
"172","Quetta",1297.84922502998,1.38461538461538,0.433022692569215,-0.297932009566872,0.730954702136087
"173","Quetzaltenango",6002.52363949969,2,0.414944730441463,-0.00892383684503222,0.423868567286495
"174","Quezon City",5661.11339876847,2.37163133584167,1.75706329730183,1.71919188963093,0.0378714076709003
"175","Qui Nhon",5764.81413398441,2.04544287548139,NA,NA,NA
"176","Quibala",4232.03416149068,NA,NA,NA,NA
"177","Quibdo",4037.74082180877,1.98,NA,NA,NA
"178","Quiemo",1909.34028985507,1.56666666666667,NA,NA,NA
"179","Quillacollo",0,1.63157894736842,-0.428113270084415,0.167928572719201,-0.596041842803616
"180","Quillota",4881.06166906216,1.13513513513514,2.31761676641181,1.70447112272183,0.613145643689981
"181","Quilon",6688.61066514611,2.79237868957324,NA,NA,NA
"182","Quime",0,NA,NA,NA,NA
"183","Quincy",4596.75005796932,1.85555555555556,1.61836220920086,1.59307975497407,0.0252824542267869
"184","Quinhagak",2735.43305728088,2.375,NA,NA,NA
"185","Quipungo",4085.94293478261,NA,NA,NA,NA
"186","Quirihue",5216.68089591568,NA,NA,NA,NA
"187","Quissico",4893.84548611111,2.83333333333333,NA,NA,NA
"188","Quito",5226.53865357229,2.03921568627451,1.97443138656773,1.65393011719261,0.320501269375122
"189","Quixada",3554.06743566992,1,NA,NA,NA
"190","Qulan",2887.80731225296,1,NA,NA,NA
"191","Qulsary",1153.77140492805,1.41479099678457,-1.09268045425415,-2.29723200201988,1.20455154776573
"192","Qunghirot",2304.88748796861,1.34518828451883,2.02921523234329,0.973421227690335,1.05579400465295
"193","Qurghonteppa",0,1.69169960474308,2.25679605310073,2.06285544041367,0.193940612687064
"194","Qusmuryn",2514.4745423341,2,NA,NA,NA
"195","Quzhou",5684.6128077833,1.87410195005132,1.60986257016528,1.091891040764,0.517971529401285
"196","Qyzylorda",1660.81098102019,1.5990990990991,0.929447542327695,-0.26239196959383,1.19183951192153
"197","Raba",6086.51452254283,2.5702479338843,NA,NA,NA
"198","Rabat",4249.03354477814,2.96882577069622,1.1425068772926,0.00634938584449751,1.1361574914481
"199","Rabaul",6466.39113969481,3,NA,NA,NA
"200","Rach Gia",5409.39749139792,1.94179597152673,NA,NA,NA
"201","Racine",4007.44849795513,2.54676258992806,0.965590613915593,0.862040614762006,0.103549999153588
"202","Radom",5167.71227388529,1.875,1.50473372638515,1.21147732164937,0.293256404735785
"203","Rafaela",4779.75337331334,1,1.08839197182318,0.200158685516743,0.888233286306439
"204","Rafha",920.875523349436,1.21428571428571,NA,NA,NA
"205","Ragusa",0,NA,NA,NA,NA
"206","Rahimyar Khan",3515.26450710545,1.2935641998735,4.16285927527097,2.37103485806987,1.7918244172011
"207","Raichur",2864.07803808839,1.67307692307692,-0.208271984765424,-1.54817574942791,1.33990376466249
"208","Raipur",3798.4635599338,1.75952693823916,1.21173331256634,0.164508476308834,1.0472248362575
"209","Rajahmundry",5275.31294392062,1.78203051331028,1.31764020299092,0.467911638097268,0.849728564893647
"210","Rajapalaiyam",4930.39807127,1.39530988274707,NA,NA,NA
"211","Rajkot",2761.13641815947,1.88034188034188,1.91424816691941,-0.066211929737986,1.9804600966574
"212","Rajshahi",5021.65401077716,1.43562197018062,1.21720239162143,0.479808094098353,0.737394297523072
"213","Raleigh",6319.68769155261,1.96194762684124,1.40268822378685,1.17584199593475,0.226846227852101
"214","Rampur",5102.00844137518,1.35432016075017,2.39250286400048,1.16257298146328,1.22992988253721
"215","Rancagua",3220.44644750795,1.14285714285714,2.63116799062996,1.54210345401376,1.08906453661621
"216","Ranchi",4316.19500837194,1.7700244366006,1.67877064458026,0.321733791674346,1.35703685290592
"217","Rangoon",4283.22492291274,1.97544554455446,1.69031559832025,0.954772392004273,0.735543206315977
"218","Rangpur",4880.48650332404,1.53357372226109,1.04189116551795,0.66759835105728,0.374292814460668
"219","Rankin Inlet",602.10409438694,2.07476635514019,NA,NA,NA
"220","Rapid City",3537.34701307883,1.66279069767442,1.34925659303755,0.889538340534304,0.459718252503248
"221","Rarotonga",6009.50131220876,2.81481481481481,NA,NA,NA
"222","Ras al Khaymah",1218.76942251979,2.62457912457912,0.955151089922555,0.897916515517619,0.0572345744049357
"223","Rashid",4679.04184179075,1.84330985915493,-0.440467289006207,-0.403808567305686,-0.0366587217005207
"224","Rasht",0,1.91956124314442,4.17259909784791,3.80551479053327,0.367084307314637
"225","Ratchaburi",5090.16933465086,1.59183673469388,1.24308907916013,1.24412749909369,-0.00103841993355535
"226","Ratlam",3874.13388988495,1.84444444444444,0.789814331779378,-0.645050559848098,1.43486489162748
"227","Raton",0,2,0.611147452303964,0.398783119500808,0.212364332803156
"228","Raub",6684.70553359684,1.52631578947368,NA,NA,NA
"229","Raurkela",4003.98066744979,1.89613848202397,0.992245974452319,0.160113609919965,0.832132364532354
"230","Ravenna",4539.4785845722,2.62267343485618,1.76496887725349,1.00921259849446,0.755756278759031
"231","Ravensthorpe",4427.0027173913,NA,NA,NA,NA
"232","Rawalpindi",3744.36916092822,1.77597641857038,1.69988080760004,0.597230681592403,1.10265012600763
"233","Rawlins",1613.06146926537,1.42857142857143,NA,NA,NA
"234","Rawson",1982.93320730939,1.66666666666667,0.123141606764815,-0.365367805846384,0.488509412611199
"235","Rayevskiy",3321.98815265762,1.85436893203884,2.28491264600784,1.96181764663794,0.323094999369902
"236","Rayong",4371.55385181984,1.44290657439446,2.59516569316232,1.75652296522943,0.838642727932893
"237","Reading",6145.61127284731,2.28571428571429,1.14451139522218,0.892854873542781,0.251656521679398
"238","Recife",5458.62265220018,2.55998136501281,2.42929711115418,2.03402536959597,0.395271741558209
"239","Reconquista",5040.07050180443,1.36619718309859,1.16535306781104,0.908521313530704,0.256831754280332
"240","Red Deer",2187.00468599034,2.34883720930233,0.333592905049802,0.244138193898371,0.0894547111514317
"241","Red Lake",3478.22525879917,2.72,NA,NA,NA
"242","Redding",4581.70839384856,2.28991596638655,0.900373660716349,0.58225614304649,0.31811751766986
"243","Regensburg",5043.66943593931,2.65614035087719,1.47764290781443,1.10083309375936,0.376809814055065
"244","Reggane",1178.72296083363,NA,NA,NA,NA
"245","Reggio di Calabria",4983.88422561609,2.99068901303538,0.87759651231614,0.427340497193789,0.450256015122351
"246","Regina",1985.79687525415,1.43675417661098,2.91429852233619,1.91310175689375,1.00119676544244
"247","Registro",6458.22813198144,2.04255319148936,NA,NA,NA
"248","Rehoboth",1966.51933036252,1,NA,NA,NA
"249","Reims",4377.15842880924,1.18965517241379,1.23221897583488,0.758510584310558,0.473708391524325
"250","Rennes",5987.71285892634,2.15328467153285,1.30023024882228,0.677676521985344,0.622553726836933
"251","Reno",2665.28532134387,2.22222222222222,0.840955007143763,0.334674283096479,0.506280724047285
"252","Resistencia",5775.90460873549,1.45253863134658,2.53275869370683,1.7894535555712,0.743305138135626
"253","Resita",5775.51410024155,1,1.33123253531703,0.539149483070285,0.792083052246749
"254","Revelstoke",4163.60701360207,2.57851239669421,NA,NA,NA
"255","Reykjavik",3372.7072562854,2.91753402722178,NA,NA,NA
"256","Reynosa",3670.93987688183,1.56079027355623,2.69044855704055,1.90960973936747,0.780838817673079
"257","Rezekne",4007.16201541103,2.14285714285714,0.747839693966156,0.539764374412376,0.20807531955378
"258","Rhinelander",3756.22945010748,2.36893203883495,0.700344641293798,0.759661708172265,-0.0593170668784671
"259","Ribeirao Preto",5134.67220925534,1.605,2.53814663456468,1.55440596445223,0.983740670112448
"260","Riberalta",4830.31206224605,2.075,NA,NA,NA
"261","Richland",3375.25741135623,2.54255319148936,0.36470195862665,0.373919946607202,-0.00921798798055202
"262","Richmond1",6158.94474229556,2.05470852017937,1.45003576904513,1.25702126509372,0.193014503951407
"263","Richmond2",3122.38647342995,1.77777777777778,NA,NA,NA
"264","Richmond3",5166.04680879613,2.12676056338028,1.76636907632804,1.3422343947285,0.424134681599539
"265","Richmond4",5224.13065436978,1.88888888888889,NA,NA,NA
"266","Richmond5",2471.82065217391,NA,NA,NA,NA
"267","Rida",1976.09630586804,NA,NA,NA,NA
"268","Ridder",2814.84071537297,1.67816091954023,NA,NA,NA
"269","Riga",3798.09329321827,2.74465811965812,1.94042080519725,1.58742952107717,0.352991284120082
"270","Rigolet",2976.23913043478,1.25,NA,NA,NA
"271","Rijeka",5689.2438384852,2.98243801652893,0.823035891165796,1.12464393101611,-0.301608039850314
"272","Rimouski",3124.7412493299,2.94251336898396,1.98372570743304,1.73179589826858,0.251929809164467
"273","Rio Bueno",6147.68050065876,2.25,NA,NA,NA
"274","Rio Claro",5694.13586219102,1.53398058252427,2.52873457091431,1.90152683519246,0.627207735721859
"275","Rio Colorado",4096.2960899413,2.20512820512821,-0.093378145099533,-0.186507402771068,0.0931292576715351
"276","Rio Cuarto",3516.78136239006,1.66666666666667,-0.0719882846875639,-0.853010928299088,0.781022643611524
"277","Rio Gallegos",2209.11514646672,1.88265306122449,NA,NA,NA
"278","Rio Grande1",2982.8099303326,2.70221904080172,-0.33562660691164,-1.53385057965038,1.19822397273874
"279","Rio Grande2",2400.58876290589,2.15857605177994,NA,NA,NA
"280","Rio Largo",5821.2531008226,1.38235294117647,1.41502022542059,1.17137559062988,0.243644634790718
"281","Rio Negro",5916.80007622193,1.42857142857143,2.5513500127743,1.83685003970502,0.714499973069281
"282","Rio Tercero",3823.94610618524,1.26923076923077,0.793538078575968,-0.0707005499806031,0.864238628556571
"283","Rio Verde1",4679.15217391304,NA,NA,NA,NA
"284","Rio Verde2",0,1.89655172413793,2.16754323577281,1.50455980056977,0.662983435203042
"285","Rio de Janeiro",5898.18286384698,2.63345363251216,3.07732656524032,2.36741121987032,0.70991534537
"286","Riobamba",3315.92091648189,1,1.22831941749737,0.810863591021016,0.417455826476356
"287","Riohacha",3225.61427863748,2.25974025974026,-0.059235098809004,-0.308729069232941,0.249493970423937
"288","Rivas",6074.53199554069,NA,NA,NA,NA
"289","Rivera",6068.08488325282,1.4,1.66723525690287,1.33119596338272,0.336039293520152
"290","Riverside",2741.8295960533,1.97336884154461,4.0821523003013,3.29272138368451,0.789430916616791
"291","Riverton",2749.98404333187,1.86885245901639,NA,NA,NA
"292","Riviere-du-Loup",3342.61284447874,2.72571428571429,1.12393855426701,1.4361561618505,-0.31221760758349
"293","Rivne",3796.30105401845,2.28813559322034,1.18430423967992,0.869751174865669,0.314553064814249
"294","Riyadh",896.997969847739,1.52529182879377,0.737429108549225,-0.157702572415381,0.895131680964606
"295","Rize",7034.79013964095,2.9592161665646,NA,NA,NA
"296","Rizhao",3890.88090063978,2.47927905058069,0.530487740290802,0.1758414247549,0.354646315535902
"297","Roanne",5547.32552954292,2.46853146853147,2.31930350277371,1.73592981584187,0.583373686931844
"298","Roanoke",6317.15287532588,1.81021897810219,1.27370521190476,1.24024693935793,0.0334582725468224
"299","Robertsport",3441.6652160899,2.75,NA,NA,NA
"300","Robore",6622.83381642512,1,NA,NA,NA
"301","Rocha",5965.66183574879,1,0.925590924445098,0.446989289437563,0.478601635007535
"302","Rochester1",4307.73146909977,2.64425505050505,1.4097816934472,1.16794922158164,0.241832471865558
"303","Rochester2",3653.79791014684,2.14285714285714,1.4591769617596,1.1793245907623,0.2798523709973
"304","Rock Hill",6145.55813218386,1.86363636363636,1.52453400947701,1.22010399505695,0.304430014420059
"305","Rock Island",4306.95211978959,2.5,0.923142292289272,0.619093431603626,0.304048860685646
"306","Rockford",4710.68305298152,2.14236902050114,2.16774722684188,1.35099745149845,0.816749775343427
"307","Rockhampton",4107.01353113177,1.71216617210682,0.712414130386339,0.350107011191711,0.362307119194628
"308","Rocky Mount",0,1.55072463768116,1.21616049109128,0.91074734836394,0.30541314272734
"309","Rodeo",3451.20807453416,NA,NA,NA,NA
"310","Rodos",3339.75414406787,2.96103896103896,-1.15066770828007,-2.09188340590379,0.94121569762372
"311","Roebourne",1979.40747394898,1.66666666666667,NA,NA,NA
"312","Rohtak",4544.39366624226,1.3286196971593,2.41665037201003,0.9716159065203,1.44503446548973
"313","Rolim de Moura",4759.78943586058,1.41176470588235,NA,NA,NA
"314","Roma",3076.13466967815,3,NA,NA,NA
"315","Rome",5517.73690966207,2.70777479892761,1.20863272331125,0.311463890569436,0.897168832741819
"316","Rondonopolis",4153.37310828615,2.125,1.79199317899865,1.43356754822014,0.358425630778514
"317","Rosario do Sul",5439.78874024526,1.6984126984127,NA,NA,NA
"318","Rosario1",4905.24532869527,1.63297798698602,0.556899486537302,-0.854785365351022,1.41168485188832
"319","Rosario2",6054.53314009662,1.73333333333333,NA,NA,NA
"320","Rosario3",6416.35122282609,1,NA,NA,NA
"321","Roseau",6910.17246171246,2.94927536231884,NA,NA,NA
"322","Roseburg",5602.39193392579,2.05,1.77573367559356,0.930142774027498,0.845590901566061
"323","Rosenheim",6267.12690901668,2.48958333333333,1.81861865059678,1.39522090395651,0.423397746640276
"324","Roskilde",4414.82911868768,2.59756097560976,0.639482174991671,0.311599913484125,0.327882261507547
