"city","mean_swater","err"
"Antsirabe",1.72779369627507,""
"Antsiranana",2.66666666666667,""
"Antsohihy",2,""
"Antwerpen",2.48706123494748,""
"Anuradhapura",2.08602150537634,""
"Anxi",2.22222222222222,""
"Anyang",1.91482537419815,""
"Anzhero Sudzhensk",2.08333333333333,""
"Aomori",2.96708721886999,""
"Apalachicola",2,""
"Apatity",2.28,""
"Apatzingan",NA,""
"Apia",2.94392523364486,""
"Apodi",1,""
"Apolo",2,""
"Appleton",2.74047487575925,""
"Apsheronsk",2.03030303030303,""
"Apucarana",1.65853658536585,""
"Aqadyr",1.83333333333333,""
"Aqsay",1.16666666666667,""
"Aqtau",1.14285714285714,""
"Aqtobe",1.9163179916318,""
"Aquidauana",1.93243243243243,""
"Ar Ramadi",1.63551401869159,""
"Ar Raqqah",1.77241379310345,""
"Ar Rutbah",1.83333333333333,""
"Aracaju",2.10409145607702,""
"Aracati",1.5,""
"Aracatuba",1.46153846153846,""
"Aracuai",2.2,""
"Arad",2.39285714285714,""
"Araguaina",1.5,""
"Araguari",1.23076923076923,""
"Arak",1.6,""
"Aral",1.8135593220339,""
"Aranyaprathet",1.60869565217391,""
"Arapiraca",2.47826086956522,""
"Arapongas",1.36842105263158,""
"Arar",1.83333333333333,""
"Ararangua",1.58050847457627,""
"Ararat",2.46153846153846,""
"Arauca",1.51666666666667,""
"Araxa",1.8,""
"Arba Minch",2.89908256880734,""
"Arcata",2.46590909090909,""
"Archangel",2.63672350791717,""
"Arcoverde",2,""
"Arctic Bay",NA,""
"Ardabil",1.6,""
"Ardmore",1.7,""
"Arecibo",2.79906542056075,""
"Arequipa",1.57142857142857,""
"Arezzo",1.92857142857143,""
"Argentia",2.51612903225806,""
"Arica",2.95070422535211,""
"Arjona",1.07692307692308,""
"Armavir",2.16935483870968,""
"Armenia",1.94117647058824,""
"Armidale",1.8,""
"Arqalyq",2.30434782608696,""
"Arras",1.72727272727273,""
"Arrecife",2.72519083969466,""
"Arroyos y Esteros",NA,""
"Arsenyev",1.72916666666667,""
"Artemisa",1,""
"Artemovsk",2.4,""
"Artemovskiy",2.17647058823529,""
"Artigas",1.86666666666667,""
"Arua",1,""
"Arusha",2,""
"Arvayheer",2,""
"Arviat",2.14285714285714,""
"Arxan",2.33333333333333,""
"Arys",1.3,""
"Arzamas",1.84810126582278,""
"As Salt",NA,""
"As Samawah",1.29432624113475,""
"As Sulaymaniyah",2,""
"As Sulayyil",NA,""
"As Suwayda",NA,""
"Asahikawa",1.53980099502488,""
"Asbest",2.24793388429752,""
"Ascension",1,""
"Asela",2,""
"Ash Shatrah",1.22,""
"Ash Shihr",2.58333333333333,""
"Asha",1.7112676056338,""
"Ashburton1",1.57894736842105,""
"Ashburton2",NA,""
"Asheville",2.05938242280285,""
"Ashgabat",1.62672811059908,""
"Asino",1.95238095238095,""
"Asmara",1.76923076923077,""
"Asosa",NA,""
"Assab",2.75342465753425,""
"Assis",1.30769230769231,""
"Astana",1.85083415112856,""
"Asti",2.28070175438596,""
"Astoria",2.94705882352941,""
"Astrakhan",1.82756052141527,""
"Asuncion",1.78343259339469,""
"Aswan",2.68070175438596,""
"Asyut",2.1184331797235,""
"At Bashy",1.65822784810127,""
"At Taif",2,""
"Atakpame",NA,""
"Atamyrat",1.32673267326733,""
"Atar",2,""
"Atasu",2,""
"Atbara",2.28282828282828,""
"Atbasar",1.88118811881188,""
"Athabasca",3,""
"Athens1",1.63204747774481,""
"Athens2",2.96027131782946,""
"Atherton",NA,""
"Ati",1.5,""
"Atikokan",2.5,""
"Atkarsk",1.83333333333333,""
"Atlanta",2.08958038661009,""
"Atlantic City",2.70983935742972,""
"Atlixco",2,""
"Atoyac",1.47368421052632,""
"Atyrau",1.52317880794702,""
"Auburn",2.22816901408451,""
"Auckland",2.86096326106712,""
"Augsburg",2.36274509803922,""
"Augusta1",2.01102629346904,""
"Augusta2",2.75,""
"Aurangabad1",1.42166239017184,""
"Aurangabad2",1.35745614035088,""
"Aurora1",1.88771929824561,""
"Aurora2",1.9787851037851,""
"Austin",2.06075085324232,""
"Autlan",NA,""
"Auxerre",2.27777777777778,""
"Avare",1.54545454545455,""
"Aweil",NA,""
"Awka",1.59756097560976,""
"Ayacucho",1.25,""
"Ayakoz",1.55,""
"Ayapel",2.12068965517241,""
"Ayaviri",NA,""
"Aydin",1.14009661835749,""
"Ayorou",1.94444444444444,""
"Ayounel el Atrous",NA,""
"Ayr1",2.95991561181435,""
"Ayr2",1.27272727272727,""
"Ayutthaya",1.31990378833434,""
"Az Aubayr",1.46851385390428,""
"Az Zahran",1.71704180064309,""
"Az Zarqa",1.57142857142857,""
"Az Zawiyah",2.5,""
"Azare",2,""
"Azogues",1.07142857142857,""
"Azul",1.23076923076923,""
"Babahoyo",1.91704035874439,""
"Babanusa",2,""
"Babati",1.5,""
"Babruysk",2.30964467005076,""
"Bac Giang",1.38858984217657,""
"Bac Lieu",1.89836924868957,""
"Bacabal",1.31958762886598,""
"Bacau",2.07407407407407,""
"Bacolod",2.63763197586727,""
"Badajoz",1.95238095238095,""
"Baddeck",3,""
"Badulla",2.24285714285714,""
"Bafang",NA,""
"Bafata",1.97959183673469,""
"Bafia",NA,""
"Bafoussam",2.38164893617021,""
"Bafra",1.86792452830189,""
"Bagamoyo",NA,""
"Bage",1.44230769230769,""
"Baghdad",1.72610015174507,""
"Baghlan",1.36684782608696,""
"Bago",1.67808219178082,""
"Baguio City",2.16666666666667,""
"Bahawalpur",1.2006671608599,""
"Bahia Blanca",2.12125534950071,""
"Bahir Dar",1.60952380952381,""
"Bahraich",1.45036945176458,""
"Baia Mare",1.05555555555556,""
"Baicheng",1.78645833333333,""
"Baie-Comeau",2.87951807228916,""
"Baiquan",2,""
"Bairnsdale",1.66037735849057,""
"Bakal",1.9,""
"Baker Lake",1.5,""
"Bakersfield",1.60606060606061,""
"Baku",2.32689717108217,""
"Balakhna",2.46884272997033,""
"Balakovo",2.60507246376812,""
"Balancan",1.65789473684211,""
"Balashov",2,""
"Balboa",2.34054054054054,""
"Balcarce",1,""
"Baleshwar",2.28831594024964,""
"Balikesir",1.75,""
"Balikpapan",2.48015873015873,""
"Balkanabat",1.68181818181818,""
"Balkh",1.18518518518519,""
"Ballarat",2.42222222222222,""
"Ballina",2.80821917808219,""
"Balqash",2.27,""
"Balsas",1.58823529411765,""
"Baltasar Brum",2,""
"Balti",2.21276595744681,""
"Baltimore",2.57733395262425,""
"Balykchy",2.86852589641434,""
"Balyqshy",1.81651376146789,""
"Bama",1.5,""
"Bamako",2.51912568306011,""
"Bambari",2,""
"Bamenda",2.23529411764706,""
"Bamian",NA,""
"Banamba",NA,""
"Banda Aceh",2.12119649303765,""
"Bandar Lampung",2.33189033189033,""
"Bandar Seri Begawan",2.23809523809524,""
"Bandar-e Bushehr",2.59770114942529,""
"Bandar-e-Abbas",2.68933054393305,""
"Bandjarmasin",1.75196850393701,""
"Bandundu",2.86440677966102,""
"Bandung",2.32740962516119,""
"Banes",NA,""
"Banff",3,""
"Banfora",NA,""
"Bangalore",1.5707741639945,""
"Bangassou",2.53333333333333,""
"Banghazi",2.79166666666667,""
"Bangkok",1.48512621119546,""
"Bangor",2.28301886792453,""
"Banguela",2.64788732394366,""
"Bangui",2.47085201793722,""
"Bani Walid",1.66666666666667,""
"Banja Luka",2.19101123595506,""
"Banjul",2.29032258064516,""
"Bannu",1.33025404157044,""
"Bansang",3,""
"Banska Bystrica",1.75,""
"Banyuwangi",2.5625,""
"Baoding",1.38281141266527,""
"Baoji",1.91325695581015,""
"Baoshan",1.82960893854749,""
"Baotou",1.91666666666667,""
"Baqubah",1.56459330143541,""
"Bar Harbor",2.86363636363636,""
"Barabinsk",2.12765957446809,""
"Barahona",2.91891891891892,""
"Baramula",1.65219765219765,""
"Baranavichy",2.2093023255814,""
"Barbacena",1.57142857142857,""
"Barcaldine",1,""
"Barcelona1",2.93693794964029,""
"Barcelona2",2.66247582205029,""
"Barcelos",2.9047619047619,""
"Barddhaman",1.4782075080926,""
"Bareilly",1.4173372958894,""
"Bari",2.99244926852289,""
"Barinas",1.46875,""
"Barisal",1.6207833186949,""
"Barlett",1.8843537414966,""
"Barletta",2.96350364963504,""
"Barnaul",2.18862275449102,""
"Barquisimeto",1.50980392156863,""
"Barra Mansa",2.16814159292035,""
"Barra do Bugres",1.78260869565217,""
"Barra do Garcas",2.43835616438356,""
"Barrancabermeja",1.73880597014925,""
"Barranquilla",1.72670807453416,""
"Barras",2.5,""
"Barreiras",1.48717948717949,""
"Barreiros",2.27123287671233,""
"Barretos",1.70454545454545,""
"Barrie",2.53242320819113,""
"Barrow",2.58515283842795,""
"Bartica",2.83333333333333,""
"Bartlesville",1.60714285714286,""
"Barysaw",2.06206896551724,""
"Basankusu",2.63636363636364,""
"Basel",2.61565836298932,""
"Basoko",3,""
"Basra",1.7603249830738,""
"Basse-terre",NA,""
"Basseterre",2.57142857142857,""
"Bastia",2.96901408450704,""
"Bata",2.86311787072243,""
"Batangas",2.90018148820327,""
"Batatais",1.64285714285714,""
"Bataysk",2.36018957345972,""
"Batemans Bay",3,""
"Bath",NA,""
"Bati",NA,""
"Batman",1.45714285714286,""
"Batna",2,""
"Baton Rouge",2.15895854744776,""
"Batouri",1,""
"Battambang",1.34083044982699,""
"Batticaloa",2.75237399561724,""
"Battle Creek",1.93023255813953,""
"Batu Pahat",1.91509433962264,""
"Batumi",2.42982456140351,""
"Baturite",1,""
"Baubau",2.58333333333333,""
"Bauchi",1.5,""
"Bauru",1.33333333333333,""
"Bavaro",2.85714285714286,""
"Bawku",1,""
"Bay City",1.58333333333333,""
"Bayamo",1.44736842105263,""
"Bayan Obo",1.72727272727273,""
"Baydhabo",2,""
"Bayghanin",NA,""
"Baytown",2.36674008810573,""
"Beaufort",2.35714285714286,""
"Beaufort West",1.09677419354839,""
"Beaumont",1.90505050505051,""
"Beaver Falls",2.57729941291585,""
"Bechar",NA,""
"Beckley",1.29166666666667,""
"Beer Sheva",1.72222222222222,""
"Beeville",2,""
"Behbehan",2,""
"Beian",1.79642857142857,""
"Beihai",2.24270403957131,""
"Beijing",1.64258402057903,""
"Beipiao",1.86486486486486,""
"Beira",2.39393939393939,""
"Beirut",2.97496025437202,""
"Beitbridge",3,""
"Beja",1,""
"Bejaia",2.53658536585366,""
"Bekasi",2.2555953307393,""
"Bekiy",1.77777777777778,""
"Belabo",NA,""
"Belaya Kalitva",2.44897959183673,""
"Belebey",2,""
"Beledweyne",1.2,""
"Belem",2.64317507418398,""
"Belen",NA,""
"Belfast",2.65512649800266,""
"Belgaum",1.86816720257235,""
"Belgorod",2.16981132075472,""
"Belgrade",2.44604316546763,""
"Belize City",2.3034188034188,""
"Bell Ville",2,""
"Bella Union",2.15217391304348,""
"Bella Vista",1.5,""
"Bellary",1.85714285714286,""
"Belleville1",1.81194029850746,""
"Belleville2",2.72784810126582,""
"Bellingham",2.94822888283379,""
"Bello",1.69230769230769,""
"Belmopan",NA,""
"Belo Horizonte",1.43502051983584,""
"Belogorsk",1.88785046728972,""
"Bemidji",2.72881355932203,""
"Ben Gardane",2,""
"Bend",2.24242424242424,""
"Bendigo",1.9125,""
"Benevento",1.38461538461538,""
