"city","mean_swater","err"
"Mingan",2.76666666666667,""
"Minna",2,""
"Minneapolis",2.29260833892743,""
"Minot",1.3125,""
"Minsk",2.44331983805668,""
"Minxian",2.47916666666667,""
"Miracema",1.42857142857143,""
"Mirbat",NA,""
"Miri",2.50831024930748,""
"Mirnyy",1.82,""
"Mirput Khas",1.09368070953437,""
"Mirzapur",1.79006174654513,""
"Mishan",1.75,""
"Miskolc",1.73,""
"Misratah",2.80392156862745,""
"Missoula",2.35251798561151,""
"Mistassini",2.94736842105263,""
"Mitchell",2,""
"Mitilini",2.97727272727273,""
"Mitla",NA,""
"Mito",1.93375394321767,""
"Mityana",2.66666666666667,""
"Mitzik",NA,""
"Miyazaki",2.70307167235495,""
"Mizdah",NA,""
"Mmabatho",2.08333333333333,""
"Mo i Rana",2.77536231884058,""
"Moab",NA,""
"Moanda1",2.8141592920354,""
"Moanda2",2,""
"Moba",NA,""
"Mobile",2.37401229148376,""
"Mobridge",2.66666666666667,""
"Mocambique",2.88636363636364,""
"Modena",2.45454545454545,""
"Modesto",1.46919431279621,""
"Moengo",1.3,""
"Mogadishu",2.93392070484582,""
"Mogocha",2.19642857142857,""
"Mojokerto",1.79534420515374,""
"Mokpo",2.67262969588551,""
"Molde",2.91836734693878,""
"Molepolole",1.77777777777778,""
"Mollendo",2.72727272727273,""
"Moloundou",2,""
"Mombasa",2.57014458772958,""
"Monaco",2.99467376830892,""
"Monchegorsk",2.73695420660277,""
"Monclova",2.04347826086957,""
"Moncton",1.95638629283489,""
"Mongbwalu",1.66666666666667,""
"Mongo",NA,""
"Mongomo",NA,""
"Mongu",1.93364928909953,""
"Monroe",2.02370203160271,""
"Monrovia",2.51232394366197,""
"Mont-Laurier",2.52941176470588,""
"Monte Cristi",1.86666666666667,""
"Montego Bay",2.87985865724382,""
"Montemorelos",1.21052631578947,""
"Montepuez",2,""
"Monterey1",2.9875,""
"Monterey2",2.93301435406699,""
"Monteria",2.11111111111111,""
"Montero",1.07692307692308,""
"Monterrey",1.74390243902439,""
"Montes Claros",1.57291666666667,""
"Montevideo",2.84983117113915,""
"Montgomery",1.88193456614509,""
"Monticello",NA,""
"Montpelier1",NA,""
"Montpelier2",2,""
"Montpellier",2.7027027027027,""
"Montreal",2.74480783003103,""
"Montrose",1.84210526315789,""
"Monywa",1.67942583732057,""
"Moorhead",1.83606557377049,""
"Moose Jaw",1.62105263157895,""
"Mopti",1.41836734693878,""
"Moquegua",2,""
"Moradabad",1.38412838633687,""
"Moranbah",1.5,""
"Moratuwa",2.85683492006467,""
"Morawa",NA,""
"Moree",1.77272727272727,""
"Morelia",1.60869565217391,""
"Morgantown",2.33333333333333,""
"Morioka",2.0935960591133,""
"Morogoro",1.66666666666667,""
"Moron1",2,""
"Moron2",1.75555555555556,""
"Morondava",1.25,""
"Moroni",2.97239475500345,""
"Moroto",NA,""
"Morrinhos",2.11111111111111,""
"Morshansk",2.06474820143885,""
"Moscow",2.4008551576697,""
"Moshi",1.98125,""
"Moss",2.7190332326284,""
"Mossel Bay",2.90243902439024,""
"Mossendjo",NA,""
"Mossoro",1.50955414012739,""
"Mostaganem",2.97604790419162,""
"Mostar",2.53389830508475,""
"Mosul",2.10679611650485,""
"Motul",2,""
"Motupe",NA,""
"Mouila",2,""
"Moundou",1.70434782608696,""
"Mount Barker",1.66666666666667,""
"Mount Gambier",2.64285714285714,""
"Mount Isa",1.71428571428571,""
"Moyale",NA,""
"Moyo",1,""
"Moyobamba",1.25,""
"Mozdok",2.33333333333333,""
"Mozhga",1.76923076923077,""
"Mpika",NA,""
"Mpwapwa",NA,""
"Mt. Hagen",1,""
"Mt. Shasta",2,""
"Mtsensk",NA,""
"Mtwara",2.15073529411765,""
"Muar",2.71428571428571,""
"Mubende",NA,""
"Mubi",1.5,""
"Muconda",NA,""
"Mudangiang",2.1640625,""
"Mudgee",2,""
"Mudon",1.79491833030853,""
"Mufulira",1.66666666666667,""
"Mugla",1.13636363636364,""
"Muglad",1.32142857142857,""
"Muisne",2.83333333333333,""
"Mulhouse",2.35606060606061,""
"Multan",1.25400167586963,""
"Mumbai",2.42842459353392,""
"Mumbwa",1.66666666666667,""
"Munchon",1.79816513761468,""
"Muncie",1.91666666666667,""
"Munich",2.31788931788932,""
"Murcia",2.33333333333333,""
"Murfreesboro",1.73381294964029,""
"Muriae",1.65909090909091,""
"Murmansk",2.92201039861352,""
"Murom",2.06934306569343,""
"Muroran",2.95033462486791,""
"Murray Bridge",2.62,""
"Mus",1.82608695652174,""
"Musan",2.04347826086957,""
"Muscat",2.81414324569356,""
"Mushie",2.5,""
"Musina",1,""
"Muskegon",2.65321100917431,""
"Muskogee",2.20863309352518,""
"Musoma",2.9288256227758,""
"Muswellbrook",1,""
"Mutare",2,""
"Muyinga",2.46928327645051,""
"Muzaffarnagar",1.32344689378758,""
"Muzaffarpur",1.20432466546954,""
"Mwanza",2.89734636871508,""
"Mweka",NA,""
"Mwene-Ditu",NA,""
"Mwenga",1.9,""
"Mwingi",NA,""
"Mwinilunga",2,""
"My Tho",2.45454545454545,""
"Myeik",2.58333333333333,""
"Myingyan",1.83823529411765,""
"Myitkyina",2.32722513089005,""
"Mykolayiv",2.90975254730713,""
"Mymensingh",1.42735930115996,""
"Myrtle Beach",2.76615104640582,""
"Mysore",1.79945799457995,""
"Mzuzu",2.3125,""
"Naberezhnyye Chelny",2.63186388244393,""
"Nabeul",2.91809775429326,""
"Nabire",2.91304347826087,""
"Nablus",1.25,""
"Nacala",2.35026269702277,""
"Nacaome",1.66666666666667,""
"Nadym",2.44736842105263,""
"Naga",1.61108286731063,""
"Nagano",1.59416058394161,""
"Nagaoka",1.88965517241379,""
"Nagasaki",2.83546325878594,""
"Nagele",2,""
"Nagercoil",2.64198208081916,""
"Nagoya",2.75676426661109,""
"Nagpur",1.60048134777377,""
"Naha",2.78370205315932,""
"Nain",2.69230769230769,""
"Nairobi",1.96131528046422,""
"Naivasha",2.2,""
"Najran",1.5,""
"Nakhodka",2.81947743467933,""
"Nakhon Phanom",2.16666666666667,""
"Nakhon Ratchasima",1.4579945799458,""
"Nakhon Sawan",1.43471074380165,""
"Nakhon Si Thammarat",1.27864133563615,""
