"city","mean_ndvi","err"
"Puerto Montt",5239.29390517771,""
"Puerto Natales",2220.36785141826,""
"Puerto Princesa",5849.22792679872,""
"Puerto San Julian",1746.05267687224,""
"Puerto Vallarta",5086.03561553638,""
"Puerto Varas",5086.64804168164,""
"Puerto la Cruz",4079.73745732477,""
"Pugachev",2838.19704289269,""
"Pukatawagan",2111.15058513524,""
"Pula",5389.05195868075,""
"Punata",0,""
"Pune",3928.41535731506,""
"Puno",2509.05874317908,""
"Punta Alta",4182.29950902521,""
"Punta Arenas",2789.59900954143,""
"Punta Gorda",5538.20459564295,""
"Punta Prieta",1510.01086956522,""
"Punta del Este",NA,""
"Puntarenas",6456.68703833507,""
"Punto Fijo",1882.31167188321,""
"Puqi",5785.94043268495,""
"Puquio",3639.48468379447,""
"Puri",5139.9393258287,""
"Purnia",4992.87464468067,""
"Pursat",4297.5085812357,""
"Putian",5589.87115323712,""
"Putrajaya",5675.83862215528,""
"Puyang",4841.83398544675,""
"Pyatigorsk",4978.57406921142,""
"Pyay",4094.21894696414,""
"Pyongsan",3913.02200263505,""
"Pyongyang",3508.80989238196,""
"Pyu",4709.6744400527,""
"Qaanaq",512.773785738071,""
"Qairouan",2775.53949934124,""
"Qal at Bishah",915.442535725144,""
"Qaminis",1530.17546583851,""
"Qapshaghay",1891.12400248574,""
"Qaraghandy",2066.95979307554,""
"Qaratau",2122.7265328874,""
"Qarazhal",1340.34866220736,""
"Qarqaraly",2446.11911200927,""
"Qarshi",2690.98268819562,""
"Qasr-e Shirin",1961.27950310559,""
"Qasserine",2175.92180322615,""
"Qazaly",2069.55632411067,""
"Qazvin",0,""
"Qena",3100.01744963219,""
"Qingan",3308.267582798,""
"Qingdao",0,""
"Qinggang",3364.90141244625,""
"Qingyuan",5086.03836237025,""
"Qinhuangdao",3544.94985027501,""
"Qinzhou",5647.99106154993,""
"Qiqihar",2938.92612083838,""
"Qitaihe",3289.11655413893,""
"Qom",1129.7425545469,""
"Qomsheh",1315.43122928894,""
"Qoqon",3259.52352355207,""
"Quang Ngai",6352.19136125488,""
"Quang Tri",5350.03493067708,""
"Quanzhou",4791.5473065368,""
"Quarai",5943.76100375738,""
"Quchan",0,""
"Queanbeyan",4166.72108945527,""
"Quebec",3284.44563893492,""
"Queenstown1",3844.14133317956,""
"Queenstown2",4467.19795783926,""
"Queenstown3",5242.79211956522,""
"Quelimane",4119.42851032232,""
"Quellon",4231.75300301148,""
"Queretaro",3310.10954520913,""
"Quesada",4556.89399928135,""
"Quetta",1297.84922502998,""
"Quetzaltenango",6002.52363949969,""
"Quezon City",5661.11339876847,""
"Qui Nhon",5764.81413398441,""
"Quibala",4232.03416149068,""
"Quibdo",4037.74082180877,""
"Quiemo",1909.34028985507,""
"Quillacollo",0,""
"Quillota",4881.06166906216,""
"Quilon",6688.61066514611,""
"Quime",0,""
"Quincy",4596.75005796932,""
"Quinhagak",2735.43305728088,""
"Quipungo",4085.94293478261,""
"Quirihue",5216.68089591568,""
"Quissico",4893.84548611111,""
"Quito",5226.53865357229,""
"Quixada",3554.06743566992,""
"Qulan",2887.80731225296,""
"Qulsary",1153.77140492805,""
"Qunghirot",2304.88748796861,""
"Qurghonteppa",0,""
"Qusmuryn",2514.4745423341,""
"Quzhou",5684.6128077833,""
"Qyzylorda",1660.81098102019,""
"Raba",6086.51452254283,""
"Rabat",4249.03354477814,""
"Rabaul",6466.39113969481,""
"Rach Gia",5409.39749139792,""
"Racine",4007.44849795513,""
"Radom",5167.71227388529,""
"Rafaela",4779.75337331334,""
"Rafha",920.875523349436,""
"Ragusa",0,""
"Rahimyar Khan",3515.26450710545,""
"Raichur",2864.07803808839,""
"Raipur",3798.4635599338,""
"Rajahmundry",5275.31294392062,""
"Rajapalaiyam",4930.39807127,""
"Rajkot",2761.13641815947,""
"Rajshahi",5021.65401077716,""
"Raleigh",6319.68769155261,""
"Rampur",5102.00844137518,""
"Rancagua",3220.44644750795,""
"Ranchi",4316.19500837194,""
"Rangoon",4283.22492291274,""
"Rangpur",4880.48650332404,""
"Rankin Inlet",602.10409438694,""
"Rapid City",3537.34701307883,""
"Rarotonga",6009.50131220876,""
"Ras al Khaymah",1218.76942251979,""
"Rashid",4679.04184179075,""
"Rasht",0,""
"Ratchaburi",5090.16933465086,""
"Ratlam",3874.13388988495,""
"Raton",0,""
"Raub",6684.70553359684,""
"Raurkela",4003.98066744979,""
"Ravenna",4539.4785845722,""
"Ravensthorpe",4427.0027173913,""
"Rawalpindi",3744.36916092822,""
"Rawlins",1613.06146926537,""
"Rawson",1982.93320730939,""
"Rayevskiy",3321.98815265762,""
"Rayong",4371.55385181984,""
"Reading",6145.61127284731,""
"Recife",5458.62265220018,""
"Reconquista",5040.07050180443,""
"Red Deer",2187.00468599034,""
"Red Lake",3478.22525879917,""
"Redding",4581.70839384856,""
"Regensburg",5043.66943593931,""
"Reggane",1178.72296083363,""
"Reggio di Calabria",4983.88422561609,""
"Regina",1985.79687525415,""
"Registro",6458.22813198144,""
"Rehoboth",1966.51933036252,""
"Reims",4377.15842880924,""
"Rennes",5987.71285892634,""
"Reno",2665.28532134387,""
"Resistencia",5775.90460873549,""
"Resita",5775.51410024155,""
"Revelstoke",4163.60701360207,""
"Reykjavik",3372.7072562854,""
"Reynosa",3670.93987688183,""
"Rezekne",4007.16201541103,""
"Rhinelander",3756.22945010748,""
"Ribeirao Preto",5134.67220925534,""
"Riberalta",4830.31206224605,""
"Richland",3375.25741135623,""
"Richmond1",6158.94474229556,""
"Richmond2",3122.38647342995,""
"Richmond3",5166.04680879613,""
"Richmond4",5224.13065436978,""
"Richmond5",2471.82065217391,""
"Rida",1976.09630586804,""
"Ridder",2814.84071537297,""
"Riga",3798.09329321827,""
"Rigolet",2976.23913043478,""
"Rijeka",5689.2438384852,""
"Rimouski",3124.7412493299,""
"Rio Bueno",6147.68050065876,""
"Rio Claro",5694.13586219102,""
"Rio Colorado",4096.2960899413,""
"Rio Cuarto",3516.78136239006,""
"Rio Gallegos",2209.11514646672,""
"Rio Grande1",2982.8099303326,""
"Rio Grande2",2400.58876290589,""
"Rio Largo",5821.2531008226,""
"Rio Negro",5916.80007622193,""
"Rio Tercero",3823.94610618524,""
"Rio Verde1",4679.15217391304,""
"Rio Verde2",0,""
"Rio de Janeiro",5898.18286384698,""
"Riobamba",3315.92091648189,""
"Riohacha",3225.61427863748,""
"Rivas",6074.53199554069,""
"Rivera",6068.08488325282,""
"Riverside",2741.8295960533,""
"Riverton",2749.98404333187,""
"Riviere-du-Loup",3342.61284447874,""
"Rivne",3796.30105401845,""
"Riyadh",896.997969847739,""
"Rize",7034.79013964095,""
"Rizhao",3890.88090063978,""
"Roanne",5547.32552954292,""
"Roanoke",6317.15287532588,""
"Robertsport",3441.6652160899,""
"Robore",6622.83381642512,""
"Rocha",5965.66183574879,""
"Rochester1",4307.73146909977,""
"Rochester2",3653.79791014684,""
"Rock Hill",6145.55813218386,""
"Rock Island",4306.95211978959,""
"Rockford",4710.68305298152,""
"Rockhampton",4107.01353113177,""
"Rocky Mount",0,""
"Rodeo",3451.20807453416,""
"Rodos",3339.75414406787,""
"Roebourne",1979.40747394898,""
"Rohtak",4544.39366624226,""
"Rolim de Moura",4759.78943586058,""
"Roma",3076.13466967815,""
"Rome",5517.73690966207,""
"Rondonopolis",4153.37310828615,""
"Rosario do Sul",5439.78874024526,""
"Rosario1",4905.24532869527,""
"Rosario2",6054.53314009662,""
"Rosario3",6416.35122282609,""
"Roseau",6910.17246171246,""
"Roseburg",5602.39193392579,""
"Rosenheim",6267.12690901668,""
"Roskilde",4414.82911868768,""
"Roslavl",3777.14703177258,""
"Rosso",2898.91018330545,""
"Rostock",4897.08186787941,""
"Rostov1",3114.21888370282,""
"Rostov2",2330.4532018098,""
"Roswell",2618.01788949275,""
"Rotorua",5542.72882952166,""
"Rotterdam",5360.26411824158,""
"Rouen",5965.81281675083,""
"Roura",5945.0625,""
"Rouyn-Noranda",2580.85053841635,""
"Rovaniemi",3877.35616819827,""
"Roxas",5043.00945380649,""
"Rubtsovsk",2631.43841543751,""
"Rudny",2348.62146989746,""
"Ruhengeri",5822.25051125595,""
"Rumbek",3373.38864241349,""
"Rundu",2845.78703279939,""
"Ruse",4242.37293415201,""
"Russas",3860.1988437914,""
"Rustavi",4158.58712374582,""
"Rustenburg",3588.42612639259,""
"Ruteng",7006.0141943734,""
"Ruzayevka",3297.74064444872,""
"Ryazan",3340.97070423114,""
"Rybinsk",3727.31703460673,""
"Rzeszow",5206.4379054323,""
"Rzhev",3725.00475144331,""
"Saarbrucken",6083.50903993483,""
"Sabanalarga",6786.55971453957,""
"Sabha",1113.65482736573,""
"Sabinas Hidalgo",4493.50368675311,""
"Sabzewar",0,""
"Sacramento",4199.53277057401,""
"Sadah",1839.17804455981,""
"Sadiqabad",2645.56589412326,""
"Safford",2293.48538989615,""
"Safi",3169.34259899316,""
"Safonovo",4154.24667831077,""
"Sagar",3738.07330077807,""
"Saginaw1",4270.46390786827,""
"Saginaw2",3693.27611973655,""
"Sagua la Grande",5823.34968944099,""
"Saharanpur",5316.13004240091,""
"Sahiwal",4331.14195150169,""
"Saida1",4371.69956043539,""
"Saida2",2602.53230823613,""
"Saidpur",5285.57649082589,""
"Saidu",4896.09695856276,""
"Saint John's",5123.99923092498,""
"Saint-Etienne",5786.71038070712,""
"Saint-Georges1",3916.4465572092,""
"Saint-Georges2",5433.45289855072,""
"Saint-Laurent-du-Maroni",2494.56001963259,""
"Saint-Louis",1365.71945273826,""
"Sakata",3199.84415611074,""
"Sakhon Nakhon",4322.9680207224,""
"Saki",4979.44729907773,""
"Salalah",1936.45423060204,""
"Salamanca1",3693.04717375237,""
"Salamanca2",3619.06034255599,""
"Salamanca3",3555.77736742954,""
"Salatiga",6444.86505703418,""
"Salavat",3151.07444365966,""
"Salaverry",1200.26276588288,""
"Saldanha",3287.78865424655,""
"Sale",4845.34242424242,""
"Salekhard",1869.07498377503,""
"Salem1",5243.97266621139,""
"Salem2",5199.5652883993,""
"Salem3",5160.79747284957,""
"Salerno",6035.12391813615,""
"Salgueiro",3107.98095580309,""
"Salima",4902.49231441994,""
"Salina",3993.62663834403,""
"Salina Cruz",4278.71391750488,""
"Salinas1",0,""
"Salinas2",1278.35268689291,""
"Salinopolis",4656.57596022774,""
"Salisbury",5911.79346029465,""
"Salluit",682.03336156597,""
"Salmon",3501.02753623188,""
"Salsk",2974.01686429513,""
"Salt Lake City",3181.89872908397,""
"Salta",5022.04753845344,""
"Saltillo",2470.54948501639,""
"Salto",4519.89850514316,""
"Salum",863.082042622231,""
"Salvador",4910.09287992404,""
"Salzburg",5863.03244667592,""
"Samalut",4999.21141430191,""
"Samandagi",0,""
"Samara",3169.01575017927,""
"Samarinda",4806.42341742537,""
"Samarqand",3147.23879513777,""
"Sambalpur",4583.91203924174,""
"Sambava",5120.99139342519,""
"Same",4065.69720496894,""
"Sampit",5642.36240517932,""
"Samsun",5970.10527641743,""
"Samut Prakan",3784.85510315067,""
"San",2615.36369625105,""
"San Angelo",3334.87314278228,""
"San Antonio Oeste",2042.08478116087,""
"San Antonio de los Banos",5620.72753623188,""
"San Antonio1",4546.02099660163,""
"San Antonio2",3512.91855149307,""
"San Bernardino",3052.70550847984,""
"San Bernardo",3863.66950205998,""
"San Carlos",0,""
"San Carlos de Bariloche",4977.02995164561,""
"San Carlos del Zulia",6366.05006910538,""
"San Cristobal",5753.88159913209,""
"San Cristobal de Las Casas",6403.1052317248,""
"San Diego",3575.67611456025,""
"San Felipe1",919.420198609856,""
"San Felipe2",3016.87231121281,""
"San Fernando de Apure",5337.88197500787,""
"San Fernando1",5337.73981380107,""
"San Fernando2",4676.76315789474,""
"San Fernando3",4097.48844633627,""
"San Francisco de Macoris",6082.20776325124,""
"San Francisco1",4659.07456304181,""
"San Francisco2",4020.38857595494,""
"San Gabriel",5808.15652173913,""
"San Ignacio",5716.45111709879,""
"San Javier",6212.78260869565,""
"San Jose de Mayo",5749.87684626586,""
"San Jose del Guaviare",5003.16310935441,""
"San Jose1",6088.65244640353,""
"San Jose2",6720.18594029218,""
"San Jose3",4488.85114709801,""
"San Juan Bautista",6495.95056935818,""
"San Juan del Rio",3799.86764495142,""
"San Juan del Sur",3271.8495872033,""
"San Juan1",6712.1617629486,""
"San Juan2",2678.03047015693,""
"San Justo",4756.37449275362,""
"San Lorenzo1",6622.23022774327,""
"San Lorenzo2",5876.48786001823,""
"San Luis Obispo",3992.55873660222,""
"San Luis Potosi",2663.87830061355,""
"San Luis1",6160.39130434783,""
"San Luis2",3685.29890229572,""
"San Marcos",5120.6529058703,""
"San Marino",5549.36801663619,""
"San Martin1",3384.21835330531,""
"San Martin2",5769.28669301713,""
"San Mateo",5038.49902401518,""
"San Miguel",6035.14684364549,""
"San Miguel de Tucuman",5304.44123551281,""
"San Nicolas",4437.80325350623,""
"San Pablo",7171.63117900509,""
"San Pedro Sula",5740.04397698429,""
"San Pedro de Macoris",5264.75560860618,""
"San Pedro de las Colonias",2886.21676721448,""
"San Pedro1",5212.38457689314,""
"San Pedro2",6219.7305066475,""
"San Rafael1",3190.37374786871,""
"San Rafael2",0,""
"San Ramon",6480.81052371542,""
"San Ramon de la Nueva Oran",4458.08960616645,""
"San Salvador",6748.52003111585,""
"San Salvador de Jujuy",5956.55295831383,""
"San-Pedro",4363.82747055738,""
"Sanaa",1398.75660057703,""
"Sanandaj",1839.8062635349,""
"Sancti Spiritus",6036.50439997393,""
"Sand Point",4073.47668535091,""
"Sandakan",5090.18036421697,""
"Sandnes",4250.67917912897,""
"Sanford",5839.17646386476,""
"Sangli",4578.47093520444,""
"Sangolqui",5806.92979484284,""
"Sanliurfa",0,""
"Sanming",4161.64855072464,""
"Santa Ana",6717.33188345885,""
"Santa Barbara1",2870.43675889328,""
"Santa Barbara2",4431.53722969634,""
"Santa Barbara3",5734.25345849802,""
"Santa Clara",6213.32241048593,""
"Santa Cruz Cabralia",2981.67477470446,""
"Santa Cruz de Tenerife",3636.46599243283,""
"Santa Cruz do Sul",5943.7959335812,""
"Santa Cruz1",0,""
"Santa Cruz2",2865.30910326087,""
"Santa Fe1",2242.50203681943,""
"Santa Fe2",4301.86496079286,""
"Santa Ines",5633.11473709008,""
"Santa Lucia",5620.37944664032,""
"Santa Maria da Vitoria",4016.64624505929,""
"Santa Maria1",3438.02989946468,""
"Santa Maria2",6162.15342391728,""
"Santa Marta",4843.68899867026,""
"Santa Rita",2673.74642679657,""
"Santa Rosa de Copan",5121.14541062802,""
"Santa Rosa1",5143.39078904992,""
"Santa Rosa2",3765.32821517169,""
"Santa Rosa3",5876.51351351351,""
"Santa Rosalia",1527.12470413589,""
"Santa Vitoria do Palmar",5443.78071083506,""
"Santana do Livramento",5785.31410687845,""
"Santander",5376.38369603134,""
"Santarem",4244.85402047342,""
"Santiago Ixcuintla",4692.96903820817,""
"Santiago Tuxtla",6876.85455743203,""
"Santiago de Compostela",6091.96435566001,""
"Santiago de Cuba",6245.41262763896,""
"Santiago del Estero",3656.18871721164,""
"Santiago1",5643.24495075117,""
"Santiago2",5745.28685015501,""
"Santiago3",3625.75175596552,""
"Santo Andre",5334.58162135541,""
"Santo Domingo",5938.45910698377,""
"Santo Tomas",3776.50098814229,""
"Santo angelo",5851.4302271941,""
"Santos",6098.35344532168,""
"Sanya",4551.95284437306,""
"Sao Borja",5749.79620236014,""
"Sao Carlos",5572.22306191579,""
"Sao Francisco do Sul",5553.41801783713,""
"Sao Gabriel",5799.32367994325,""
"Sao Joao da Boa Vista",5523.50811594203,""
"Sao Joao del Rei",5457.68657194744,""
"Sao Jose de Ribamar",5459.41146237409,""
"Sao Jose do Rio Preto",4598.81852837753,""
"Sao Jose dos Campos",5924.36561569693,""
"Sao Jose dos Pinhais",4909.37808099686,""
"Sao Lourenco do Sul",4606.36760242536,""
"Sao Luis",4892.21272851609,""
"Sao Luiz Gonzaga",6144.31204493447,""
"Sao Mateus",5913.81129172256,""
"Sao Paolo",6209.91430230285,""
"Sao Tome",5418.46532175333,""
"Sapele",5319.28751218618,""
"Sapporo",3752.7563527517,""
"Saraburi",5131.73244040699,""
"Sarajevo",5406.45434175685,""
"Saransk",3136.35294902856,""
"Sarapul",3513.9469824277,""
"Sarasota",5305.7560620459,""
"Saratoga Springs",5376.89847749599,""
"Saratov",2995.93652777486,""
"Sargodha",4114.31329518545,""
"Sarh",3869.63022675265,""
"Sari",0,""
"Sarmiento",2981.46719367589,""
"Sarnia",3979.19439764366,""
"Sarqan",3055.33695652174,""
"Saryshaghan",1393.22066942719,""
"Saseba",6156.53450574967,""
"Saskatoon",2039.92086013778,""
"Sasovo",3451.41004245352,""
"Sassandra",3967.94674169121,""
"Sassari",5600.99382808596,""
"Satadougou",4777.26811594203,""
"Saudarkrokur",2215.01639079752,""
"Sault Ste. Marie",3207.48128293368,""
"Saurimo",3316.65484363082,""
"Savannah",4977.77406629908,""
"Savannakhet",3587.74625111567,""
"Saveh",1224.33121516165,""
"Savetskaya Gavan",3226.72758506393,""
"Savonlinna",3088.50369457247,""
"Sawahlunto",7389.87802984396,""
"Sayanogorsk",2732.50728652294,""
"Saywun",1566.9147619866,""
"Scarborough",4859.64334421214,""
"Schefferville",1137.4972826087,""
"Schenectady",5318.26047852557,""
"Scottsbluff",2968.14105109607,""
"Scottsdale1",5989.84918478261,""
"Scottsdale2",2471.00663153272,""
"Scranton",5233.00483291412,""
