"city","mean_swater","err"
"Cowra",1.7,""
"Cozumel",2.84848484848485,""
"Craig",1.84782608695652,""
"Craiova",2.28395061728395,""
"Cranbourne",2.35745140388769,""
"Cranbrook",2.36842105263158,""
"Crateus",1.47368421052632,""
"Crato",1.6078431372549,""
"Crescent City",2.82089552238806,""
"Crestview",1.73643410852713,""
"Criciuma",1.14606741573034,""
"Cristalina",1.14285714285714,""
"Crookston",2.09433962264151,""
"Crotone",2.87096774193548,""
"Cruzeiro do Sul",1.58333333333333,""
"Cuamba",1,""
"Cuauhtemoc",1.83333333333333,""
"Cubal",NA,""
"Cucuta",1.1830985915493,""
"Cuddalore",1.64613745338306,""
"Cuenca",1.86666666666667,""
"Cuencame",NA,""
"Cuernavaca",2.71034482758621,""
"Cuevo",NA,""
"Cuiaba",1.88759689922481,""
"Culiacan",1.5656836461126,""
"Cumana",2.50694444444444,""
"Cumberland",1.93055555555556,""
"Curanilahue",1.66666666666667,""
"Curepipe",1.74137931034483,""
"Curico",1.09090909090909,""
"Curitiba",1.72072072072072,""
"Curvelo",1.18181818181818,""
"Cusco",1.66666666666667,""
"Cutral Co",2.66666666666667,""
"Cuttack",2.12449093925747,""
"Cyangugu",2.86418721270372,""
"Da Lat",1.92783505154639,""
"Da Nang",2.47292877906977,""
"Daan",2.05102040816327,""
"Dabou",1.9375,""
"Daegu",2.10550113036925,""
"Daejeon",2.02529510961214,""
"Dagupan",2.53274446207991,""
"Dakar",2.94648683924298,""
"Dalandzadgad",1.5,""
"Dalby",2.25,""
"Dalhart",1.5,""
"Dali1",1.62044564890093,""
"Dali2",2.90131071703932,""
"Dalian",2.75352555465733,""
"Dallas",2.19364998297583,""
"Dalnegorsk",2.42857142857143,""
"Dalnerechensk",2,""
"Daloa",1.2,""
"Dalton",1.89473684210526,""
"Damascus",1.25806451612903,""
"Dandong",2.03802938634399,""
"Dangriga",2.64285714285714,""
"Danjiangkou",2,""
"Danville",2.04697986577181,""
"Daqing",1.85491071428571,""
"Dar es Salaam",2.68641470888662,""
"Darnah",2.96747967479675,""
"Darregueira",1.66666666666667,""
"Darwin",2.44223602484472,""
"Dasoguz",1.32280049566295,""
"Datong",1.79603399433428,""
"Daugavpils",2.17277486910995,""
"Dauphin",1,""
"Davangere",2.20833333333333,""
"Davao",2.82985436893204,""
"Davenport",2.43201376936317,""
"David",1.63235294117647,""
"Dawei",1.72,""
"Dawmat al Jandal",NA,""
"Dawson Creek",2,""
"Dayr az Azwr",1.69090909090909,""
"Dayton",1.88186356073211,""
"Daytona Beach",2.7412865497076,""
"De Aar",NA,""
"Debre Birhan",1.68379446640316,""
"Debre Markos",1,""
"Debrecen",1.65217391304348,""
"Decatur",2.2089552238806,""
"Deer Lake",2.84782608695652,""
"Dehibat",NA,""
"Dehra Dun",1.59893758300133,""
"Del Rio",1.875,""
"Delano",1.73913043478261,""
"Delhi",1.41591510057607,""
"Delicias",1.33333333333333,""
"Demba",NA,""
"Dembi Dolo",3,""
"Deming",1.25,""
"Dengzhou",1.92769324406573,""
"Deniliquin",2.05555555555556,""
"Denizli",2.25,""
"Denow",1.39322916666667,""
"Denpasar",2.63665594855305,""
"Denton",2.39115646258503,""
"Denver",2.02831760133259,""
"Dera Ghazi Khan",1.37976329821823,""
"Dera Ismail Khan",1.50188521156263,""
"Derbent",2.89915966386555,""
"Derzhavinsk",1.390625,""
"Des Moines",2.28542510121457,""
"Desaguadero",1.52631578947368,""
"Dese",1.5,""
"Detroit",2.63141757845377,""
"Devils Lake",1.5,""
"Devonport",2.51851851851852,""
"Deyang",1.7786604663179,""
"Dezful",1.66190476190476,""
"Dezhou",1.35340198058826,""
"Dhaka",1.43840541397906,""
"Dhamar",1.81818181818182,""
"Dhanbad",1.76174409550999,""
"Dhule",1.43763676148797,""
"Diamantina",NA,""
"Dibaya",NA,""
"Dibrugarh",1.57017543859649,""
"Dickinson",1.65,""
"Dieppe",2.87209302325581,""
"Diffa",1.84,""
"Digby",2.85185185185185,""
"Dijon",2.58823529411765,""
"Dila",2.48458149779736,""
"Dili",2.62686567164179,""
"Dillingham",2.45454545454545,""
"Dillon",2.57142857142857,""
"Dilolo",1,""
"Dimbokro",2,""
"Dimitrovgrad",2.38947368421053,""
"Dindigul",1.36738578680203,""
"Dingzhou",1.55776892430279,""
"Diourbel",1,""
"Dire Dawa",NA,""
"Dirj",NA,""
"Divinopolis",1.2093023255814,""
"Diyarbakir",1.74222222222222,""
"Djambala",NA,""
"Djanet",NA,""
"Djelfa",2,""
"Djenne",1.9375,""
"Djibouti",2.67609618104668,""
"Djougou",2,""
"Dnipropetrovsk",2.7190136275146,""
"Doba",1.31034482758621,""
"Dobrich",1.2,""
"Dodge City",1.13333333333333,""
"Dodoma",1.88461538461538,""
"Doha",2.46969696969697,""
"Dolbeau",2.77118644067797,""
"Dolinsk",1.71428571428571,""
"Dolo Bay",1.77358490566038,""
"Dolores",1.15,""
"Dombarovskiy",1,""
"Dondo1",NA,""
"Dondo2",2,""
"Donegal",2.71428571428571,""
"Donetsk",2.31153846153846,""
"Dong Hoi",2.11642743221691,""
"Dongola",NA,""
"Dortmund",2.14736842105263,""
"Dosso",1.33333333333333,""
"Dothan",1.38613861386139,""
"Douala",2.25690890481064,""
"Douglas1",1.875,""
"Douglas2",2.66666666666667,""
"Douglas3",2.87820512820513,""
"Douglas4",1.8,""
"Dourados",1.76785714285714,""
"Dover1",2.0513698630137,""
"Dover2",2.90322580645161,""
"Drammen",2.70866141732283,""
"Dresden",2.46061415220294,""
"Drobeta-Turnu Severin",2.73417721518987,""
"Drogheda",2.1,""
"Drohobych",2.30612244897959,""
"Drummondville",2.56060606060606,""
"Dryden",2.58620689655172,""
"Dubayy",2.74539338988008,""
"Dubbo",1.88,""
"Dublin1",1.68382352941176,""
"Dublin2",2.91374269005848,""
"Dubrovnik",2.96739130434783,""
"Dubuque",2.56578947368421,""
"Dudinka",1.58201058201058,""
"Duisburg",2.3752417794971,""
"Duitama",NA,""
"Duluth",2.86760563380282,""
"Duma",1.3448275862069,""
"Dumas",NA,""
"Dumfries",1.51724137931034,""
"Dumyat",2.15685019206146,""
"Dund-Us",1.75,""
"Dundalk",2.67080745341615,""
"Dundee",2.94211576846307,""
"Dundo",2.75,""
"Dunedin",2.91899441340782,""
"Dunhua",1.97095435684647,""
"Dunhuang",1.88461538461538,""
"Duque de Caxias",2.39121114683816,""
"Durango1",1.71929824561404,""
"Durango2",1.86666666666667,""
"Durazno",1.35483870967742,""
"Durban",2.79660417403608,""
"Durham",1.86608260325407,""
"Durres",2.67164179104478,""
"Dushanbe",1.78082191780822,""
"Dyatkovo",2.05263157894737,""
"Dzaoudzi",2.64102564102564,""
"Dzerzhinsk",2.15952380952381,""
"Dzhankoy",1.26415094339623,""
"Dzuunharaa",1.66666666666667,""
"Eagle",2.5,""
"Eagle Pass",1.97752808988764,""
"East London",2.59876543209877,""
"Eastmain",2.75,""
"Eau Claire",2.62622950819672,""
"Ebolowa",2,""
"Echuca",2.58695652173913,""
"Ed Damazin",2.55813953488372,""
"Ed Dueim",1.95348837209302,""
"EdDamer",1.69354838709677,""
"Edea",1.90909090909091,""
"Edinburg",1.55928237129485,""
"Edinburgh",2.78167115902965,""
"Edirne",2.1280487804878,""
"Edmonton",2.18600823045267,""
"Edmundston",2.59398496240602,""
"Egilsstadir",3,""
"Eindhoven",2.16990291262136,""
"Eirunepe",1.64383561643836,""
"Ekibastuz",1.88,""
"El Alamein",2,""
"El Arish",2.6,""
"El Banco",1.84732824427481,""
"El Bayadh",1,""
"El Calafate",1.85714285714286,""
"El Carmen de Bolivar",1,""
"El Centro",1.57692307692308,""
"El Daba",NA,""
"El Dorado1",1.75471698113208,""
"El Dorado2",2.46153846153846,""
"El Faiyum",1.56521739130435,""
"El Fasher",1.5,""
"El Fuerte",2.625,""
"El Giza",2.30164705882353,""
"El Golea",NA,""
"El Jadida",2.91639871382637,""
"El Kef",NA,""
"El Kharga",1.27272727272727,""
"El Maiten",1.71428571428571,""
"El Manaqil",1.45945945945946,""
"El Mansura",1.57829328914664,""
"El Manteco",1.33333333333333,""
"El Minya",2.13362068965517,""
"El Obeid",1.73333333333333,""
"El Oued",2,""
"El Paso",1.44702467343977,""
"El Qasr",1.33333333333333,""
"El Suweis",2.73128598848369,""
"El Tigre",1.16666666666667,""
"El Tur",2.75,""
"Elazig",NA,""
"Elbasan",1.62376237623762,""
"Elblag",2.10526315789474,""
"Eldama Ravine",2,""
"Eldorado",1.5,""
"Eldoret",2.125,""
"Elgin",1.9551863041289,""
"Elista",1.66666666666667,""
"Elk",2.65441176470588,""
"Elkhart",2.27921092564492,""
"Elko",1.84210526315789,""
"Elmira",2.00704225352113,""
"Ely1",NA,""
"Ely2",3,""
"Embi",2,""
"Embu",1.6,""
"Emden",2.57534246575342,""
"Emerald",1.95238095238095,""
"Emmonak",NA,""
"Emporia",2.01960784313725,""
"En Nuhud",1.77777777777778,""
"Encarnacion",2.92911218169305,""
"Ende",2.97916666666667,""
"Engels",2.64179104477612,""
"Enid",1.61538461538462,""
"Ensenada",2.88217054263566,""
"Entebbe",2.78666666666667,""
"Enterprise",1.77358490566038,""
"Enugu",1.7668759811617,""
"Er Rachidia",1.64285714285714,""
"Erechim",1.41025641025641,""
"Eregli",2.66666666666667,""
"Erenhot",1.78260869565217,""
"Erfurt",2.13461538461538,""
"Ergun Zuoqi",1.71153846153846,""
"Erie",2.89267585206672,""
"Ermoupoli",2.88461538461538,""
"Ertis",2.12727272727273,""
"Erymentau",1.57142857142857,""
"Erzincan",1.44927536231884,""
"Erzurum",1.875,""
"Esbjerg",2.73764258555133,""
"Escanaba",2.42788461538462,""
"Escuinapa",NA,""
"Escuintla",1,""
"Eseka",NA,""
"Esik",1.66666666666667,""
"Esil",1.71428571428571,""
"Eskisehir",1.63636363636364,""
"Esmeraldas",2.57777777777778,""
"Esperance",2.67910447761194,""
"Esperanza",2,""
"Espungabera",NA,""
"Esquel",1.66666666666667,""
"Essen",2.19775596072931,""
"Estancia",1.48571428571429,""
"Esteli",1.66666666666667,""
"Etawah",1.52022816604352,""
"Eugene",2.18852459016393,""
"Eumseong",2,""
"Eureka",2.77310924369748,""
"Evanston",2.73271742593183,""
"Evansville",2.01566757493188,""
"Everett",2.91255752794214,""
"Ewo",NA,""
"Exeter",2.16666666666667,""
"Exmouth",NA,""
"Eyl",NA,""
"Eyumojok",1.33333333333333,""
"Fada",NA,""
"Fairbanks",2.40104166666667,""
"Faisalabad",1.31853896793374,""
"Faizabad",1.49557060969255,""
"Falfurrias",2,""
"Farafangana",2.375,""
"Farah",1.3,""
"Faranah",2,""
"Fargo",1.65217391304348,""
"Fargona",1.40614498319731,""
"Faribault",2.42424242424242,""
"Farmington",1.55474452554745,""
"Faro",2.36633663366337,""
"Fasa",1,""
"Fatehpur",1.55651307304491,""
"Fayetteville1",1.82742681047766,""
"Fayetteville2",1.89108910891089,""
"Feira de Santana",1.44099378881988,""
"Felipe Carrillo Puerto",NA,""
"Fengcheng",1.70313551338985,""
"Fengjie",2.32371794871795,""
"Fengshan",1.90857946554149,""
"Fengzhen",1.725,""
"Ferkessedougou",1,""
"Fernandopolis",1.22222222222222,""
"Ferrara",2.37704918032787,""
"Ferrenafe",1.31491712707182,""
"Feyzabad",2.48,""
"Fez",1.82857142857143,""
"Fianarantsoa",1.78181818181818,""
"Filadelfia",2,""
"Finnsnes",2.97222222222222,""
"Firozabad",1.41660308255761,""
"Flagstaff",1.88461538461538,""
"Flensburg",2.85820895522388,""
"Flin Flon",2.33734939759036,""
"Flint",1.98998887652948,""
"Florence1",1.99173553719008,""
"Florence2",2.56944444444444,""
"Florence3",2.21864406779661,""
"Florencia",1.30508474576271,""
"Flores",2.63888888888889,""
"Floriano",2.58620689655172,""
"Florianopolis",2.76770538243626,""
"Focsani",NA,""
"Foggia",2.5,""
"Fond du Lac",2.778125,""
"Fonte Boa",1.28571428571429,""
"Forbes",2.28571428571429,""
"Formiga",1.4,""
"Formosa1",1.52380952380952,""
"Formosa2",1.65,""
"Forster-Tuncurry",2.71186440677966,""
"Fort Chipewyan",2.54054054054054,""
"Fort Collins",2.34553571428571,""
"Fort Good Hope",NA,""
"Fort Lauderdale",1.9748986702695,""
"Fort McMurray",2.5887323943662,""
"Fort Pierce",2.6079354404842,""
"Fort Resolution",2.83333333333333,""
"Fort Severn",3,""
"Fort Shevchenko",1,""
"Fort Simpson",1,""
"Fort Smith1",2.04233576642336,""
"Fort Smith2",NA,""
"Fort St. John",1.61538461538462,""
"Fort Stockton",1,""
"Fort Wayne",1.90409683426443,""
"Fort Yukon",2.66666666666667,""
"Fort-de-France",2.74257425742574,""
"Fortaleza",2.12834718374885,""
"Foshan",1.62980080252221,""
"Foumban",1,""
"Foz do Iguacu",2.41975308641975,""
"Franca",1.34285714285714,""
"Franceville",1.92156862745098,""
"Francistown",1.875,""
"Frankfort",1.82051282051282,""
"Frankfurt",2.48936170212766,""
"Fredericksburg",2.10211946050096,""
"Fredericton",2.5893536121673,""
"Frederikshavn",2.68461538461538,""
"Freeport1",1.91265060240964,""
"Freeport2",2.44864864864865,""
"Freetown",2.81308411214953,""
"Freiburg",2.76315789473684,""
"Fresnillo",1.6875,""
"Fresno",1.95052473763118,""
"Fria",1.36363636363636,""
"Frias",1,""
"Frolovo",2.0952380952381,""
"Frontera",1,""
"Frutal",1.5,""
"Ft. Dodge",2.07692307692308,""
"Ft. Myers",2.28202846975089,""
"Ft. Worth",2.28563316297558,""
"Fuan",2.38947368421053,""
"Fujin",1.94884910485934,""
"Fukui",2.09659090909091,""
"Fukuoka",2.82973738162648,""
"Fukushima",1.55094339622642,""
"Fulin",NA,""
"Funchal",2.95368421052632,""
"Funtua",1.80392156862745,""
"Furth",2.13978494623656,""
"Fushun",1.76958525345622,""
"Fuxin",1.71976401179941,""
"Fuyang",1.73630563213864,""
"Fuyu",1.702154626109,""
"Fuzhou",2.18573413617415,""
"Gaalkacyo",1.66666666666667,""
"Gabes",2.94405594405594,""
"Gaborone",2.07692307692308,""
"Gadsden",2.23505976095618,""
"Gafsa",3,""
"Gagnoa",1.90909090909091,""
"Gainesville",1.77922077922078,""
"Galati",2.39917695473251,""
"Galesburg",2.34042553191489,""
"Galle",2.87378075411268,""
"Gallup",1.42857142857143,""
"Galveston",2.83957845433255,""
"Galway",2.70942408376963,""
"Gamba",2.67796610169492,""
"Ganca",2,""
"Gandajika",NA,""
"Gander",2.15384615384615,""
"Gandhinagar",1.66136303367807,""
"Gangneung",2.26627218934911,""
"Gangtok",1.25,""
"Gannan",2.14285714285714,""
"Ganzhou",2.08113035551504,""
"Gao",1.984375,""
"Garanhuns",1.82857142857143,""
"Garca",1.9,""
"Garden City",1.54545454545455,""
"Gardiz",1.5,""
"Garissa",1.36363636363636,""
"Garoowe",NA,""
"Garoua",1.56190476190476,""
"Gary",2.64785020804438,""
"Garzon",2.22916666666667,""
"Gashua",2,""
"Gaspe",2.93548387096774,""
"Gatchina",2.3,""
"Gavle",2.61620795107034,""
"Gawler",1.7421875,""
"Gay",2.42857142857143,""
"Gaya1",NA,""
"Gaya2",1.32544255177021,""
"Gaza",2.82464454976303,""
"Gaziantep",1.66666666666667,""
"Gbadolite",1,""
"Gbarnga",2,""
"Gdansk",2.92634693241981,""
"Gdynia",2.79340937896071,""
"Gedaref",1.78947368421053,""
"Geelong",2.64141414141414,""
"Geita",1.83333333333333,""
"Gejiu",2.02,""
"Gelendzhik",2.98785425101215,""
"Gemena",NA,""
"Geneina",1.8,""
"General Conesa",1.85714285714286,""
"General Guemes",2,""
"General Pico",1,""
"General Roca",1,""
"General Santos",2.67927543953117,""
"Geneva",2.79252577319588,""
"Genoa",2.96871628910464,""
"Gent",2.40973871733967,""
"George",2.05084745762712,""
"George Town1",1.125,""
"George Town2",2.7752808988764,""
"Georgetown1",2.37712895377129,""
