"","city","mean_ndvi","mean_surface_water","mean_uhi_DayNight","mean_uhi_daytime","mean_uhi_Nighttime"
"1","Nakuru",5316.53394246883,2.83098591549296,1.69939790630516,1.48059160913515,0.218806297170013
"2","Naltchik",4660.08227848444,1.69465648854962,1.12972085061137,0.461824395762142,0.667896454849227
"3","Nalut",1552.41398865785,NA,NA,NA,NA
"4","Nam Dinh",4367.89021247814,1.57371336522182,1.50766910326763,1.66023022434192,-0.15256112107429
"5","Namanga",3321.00621118012,NA,NA,NA,NA
"6","Namangan",3025.86099549249,1.41640042598509,2.30958761605377,1.65515236353442,0.654435252519346
"7","Namibe",1076.98398175188,2.84347826086957,3.25314172161253,2.54650673113371,0.706634990478817
"8","Nampo",2846.3853180158,2.07296137339056,NA,NA,NA
"9","Nampula",4415.14212157285,1.36842105263158,1.05845719022465,0.627326854218527,0.431130336006124
"10","Namtu",5639.92588932806,2,NA,NA,NA
"11","Namur",6017.60455453866,2.42148760330579,2.36379204443068,1.79004390722918,0.573748137201499
"12","Nan",5922.46155885472,1.83221476510067,2.37222851406444,1.89578546448187,0.476443049582568
"13","Nanaimo",6094.79690947441,2.94619289340102,0.439264536551112,0.571296816471064,-0.132032279919952
"14","Nancha",3940.45074160244,2.16049382716049,2.58444118769984,1.9902319134517,0.594209274248138
"15","Nanchang",4951.12268857315,1.78887680406702,1.02099143009346,0.775793700691418,0.245197729402044
"16","Nanchong",5283.66003344594,1.94077608142494,1.39678292082041,0.924579013162538,0.472203907657874
"17","Nancy",5697.04378341404,2.37694704049844,1.44538511738328,0.815087050477607,0.630298066905672
"18","Nanded",4244.4344202037,2.14336917562724,1.38622089396231,0.0360148448776453,1.35020604908466
"19","Nandi",6240.22347774362,1.80701754385965,NA,NA,NA
"20","Nandyal",4259.05916505088,1.96531791907514,1.04741332049553,0.335565686913637,0.711847633581896
"21","Nangong",0,1.53186743148502,1.02901121859918,0.402413963703935,0.626597254895246
"22","Nanjing",3749.40398643634,1.64841262621668,1.04361770626838,0.823929791485027,0.219687914783351
"23","Nanning",4303.35830524047,1.81691125087352,1.21940515571449,0.947113951521443,0.272291204193051
